h,top
0.9675828047921071,0.0
0.7857646229739252,0.0
0.9746300211416491,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.9520789288231148,1.0
0.0,1.0
0.9859055673009162,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.7942212825933757,0.0
0.0,0.0
0.0,0.0
0.8400281888653982,0.0
0.97815362931642,1.0
0.6821705426356589,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.9330514446793516,0.0
0.0,0.0
0.0,0.0
0.7751937984496124,0.0
0.0,0.0
0.0,0.0
0.9971811134601832,0.0
0.0,0.0
0.6793516560958421,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.8731501057082452,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8090204369274137,1.0
0.8682170542635659,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6800563777307963,0.0
0.0,0.0
0.8569415081042988,1.0
0.0,0.0
0.6878083157152924,0.0
0.0,1.0
0.0,0.0
0.8097251585623678,1.0
0.0,1.0
0.7822410147991543,0.0
0.0,0.0
0.9147286821705426,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9189570119802678,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7787174066243834,0.0
0.0,0.0
0.9788583509513742,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9090909090909091,0.0
0.9140239605355884,0.0
0.0,1.0
0.8442565186751233,0.0
0.0,0.0
0.0,1.0
0.985200845665962,0.0
0.0,0.0
0.0,0.0
0.9055673009161381,0.0
0.9027484143763214,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9873150105708245,0.0
0.8308668076109936,0.0
0.7357293868921776,1.0
0.0,0.0
0.7350246652572234,1.0
0.8322762508809021,0.0
0.0,0.0
0.0,0.0
0.9774489076814659,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9372797744890768,0.0
0.7322057787174066,1.0
0.9471458773784355,0.0
0.0,0.0
0.792107117688513,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8062015503875969,1.0
0.0,1.0
0.7878787878787878,0.0
0.0,1.0
0.7928118393234672,0.0
0.686398872445384,1.0
0.0,0.0
0.8350951374207188,0.0
0.8949964763918252,1.0
0.0,0.0
0.0,1.0
0.7019027484143763,0.0
0.8513037350246653,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8780831571529246,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9238900634249472,0.0
0.0,0.0
0.0,0.0
0.7061310782241015,0.0
0.9231853417899929,0.0
0.0,1.0
0.806906272022551,1.0
0.0,1.0
0.0,0.0
0.7068357998590556,0.0
0.0,1.0
0.7899929527836504,0.0
0.0,0.0
0.7949260042283298,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7159971811134602,0.0
0.9767441860465116,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7343199436222692,1.0
0.8851303735024665,0.0
0.0,1.0
0.0,0.0
0.9112050739957717,0.0
0.6779422128259338,0.0
0.7364341085271318,1.0
0.7970401691331923,0.0
0.0,0.0
0.9880197322057788,0.0
0.8301620859760395,0.0
0.916138125440451,0.0
0.8294573643410853,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8005637773079634,1.0
0.689922480620155,0.0
0.8315715292459478,0.0
0.0,1.0
0.0,0.0
0.7138830162085976,0.0
0.8639887244538407,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.8773784355179703,1.0
0.0,1.0
0.8470754052149401,0.0
0.9732205778717407,0.0
0.8456659619450317,0.0
0.0,1.0
0.9097956307258632,0.0
0.6997885835095137,0.0
0.0,1.0
0.854122621564482,1.0
0.0,1.0
0.0,0.0
0.9182522903453136,0.0
0.9133192389006343,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9802677942212826,1.0
0.9119097956307258,0.0
0.0,0.0
0.795630725863284,1.0
0.8421423537702608,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6765327695560254,0.0
0.7744890768146582,0.0
0.7829457364341086,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8407329105003524,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7286821705426356,1.0
0.0,0.0
0.726568005637773,1.0
0.0,0.0
0.0,1.0
0.68569415081043,0.0
0.0,0.0
0.0,1.0
0.8287526427061311,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.7110641296687807,0.0
0.0,1.0
0.0,0.0
0.9393939393939394,0.0
0.0,1.0
0.0,0.0
0.7871740662438337,0.0
0.7251585623678647,1.0
0.8181818181818181,0.0
0.0,0.0
0.821000704721635,0.0
0.0,0.0
0.0,0.0
0.9908386187455955,1.0
0.8217054263565892,0.0
0.0,1.0
0.7293868921775899,1.0
0.0,1.0
0.9443269908386187,1.0
0.7780126849894291,0.0
0.0,1.0
0.7766032417195208,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.9584214235377027,1.0
0.8928823114869626,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7188160676532769,0.0
0.8238195912614517,0.0
0.8245243128964059,0.0
0.0,1.0
0.8964059196617336,1.0
0.8202959830866807,0.0
0.8252290345313601,0.0
0.6708949964763918,0.0
0.0,0.0
0.7695560253699789,0.0
0.0,0.0
0.0,0.0
0.7850599013389711,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.8259337561663143,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6504580690627202,0.0
0.842847075405215,0.0
0.0,0.0
0.9837914023960536,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7892882311486963,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8717406624383368,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9252995066948555,0.0
0.0,0.0
0.7716701902748414,0.0
0.0,0.0
0.7730796335447498,0.0
0.0,1.0
0.8837209302325582,0.0
0.6659619450317125,0.0
0.9302325581395349,0.0
0.7794221282593375,0.0
0.7815362931642001,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9704016913319239,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.864693446088795,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8668076109936576,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6723044397463003,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9506694855532065,1.0
0.0,0.0
0.904862579281184,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.861169837914024,1.0
0.0,0.0
0.0,0.0
0.780831571529246,0.0
0.7801268498942917,0.0
0.0,1.0
0.0,0.0
0.8132487667371389,1.0
0.0,1.0
0.0,1.0
0.7773079633544749,0.0
0.653276955602537,0.0
0.8801973220577872,0.0
0.0,1.0
0.0,1.0
0.773784355179704,0.0
0.8787878787878788,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.9950669485553206,0.0
0.0,1.0
0.6575052854122622,0.0
0.0,0.0
0.9041578576462297,0.0
0.0,1.0
0.7258632840028189,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.7977448907681466,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.937984496124031,1.0
0.7906976744186046,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8548273431994362,0.0
0.0,0.0
0.8971106412966878,1.0
0.7998590556730092,0.0
0.9661733615221987,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8766737138830162,0.0
0.0,0.0
0.8125440451021846,1.0
0.7681465821000705,0.0
0.8935870331219169,1.0
0.0,0.0
0.0,0.0
0.6913319238900635,1.0
0.0,1.0
0.0,0.0
0.8583509513742071,0.0
0.0,0.0
0.8632840028188865,0.0
0.0,0.0
0.9344608879492601,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.6610288935870331,0.0
0.9795630725863284,1.0
0.0,0.0
0.0,1.0
0.6603241719520789,0.0
0.959830866807611,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6560958421423537,0.0
0.0,0.0
0.7427766032417196,0.0
0.0,0.0
0.0,0.0
0.9718111346018323,0.0
0.6539816772374911,0.0
0.0,0.0
0.0,0.0
0.9126145172656801,0.0
0.7413671599718111,0.0
0.817477096546864,1.0
0.8167723749119098,1.0
0.0,0.0
0.6687808315715292,0.0
0.8844256518675123,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6983791402396053,1.0
0.8562367864693445,0.0
0.8879492600422833,1.0
0.0,0.0
0.7582804792107117,0.0
0.0,0.0
0.0,1.0
0.7596899224806202,0.0
0.0,0.0
0.8696264975334742,0.0
0.0,0.0
0.0,0.0
0.9654686398872445,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7223396758280479,1.0
0.671599718111346,0.0
0.0,0.0
0.966878083157153,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.7237491190979564,1.0
0.7646229739252994,0.0
0.8597603946441156,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.9436222692036645,0.0
0.8555320648343904,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8830162085976039,0.0
0.7202255109231853,0.0
0.0,0.0
0.6645525017618041,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8942917547568711,1.0
0.8745595489781537,0.0
0.7103594080338267,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.6476391825229034,0.0
0.0,0.0
0.0,0.0
0.6483439041578576,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.850599013389711,0.0
0.0,1.0
0.0,0.0
0.7505285412262156,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6511627906976745,0.0
0.0,0.0
0.7843551797040169,1.0
0.0,1.0
0.7914023960535588,1.0
0.0,0.0
0.0,0.0
0.715292459478506,1.0
0.0,0.0
0.7568710359408034,0.0
0.6744186046511628,0.0
0.7491190979563073,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9224806201550387,0.0
0.0,0.0
0.6885130373502466,1.0
0.8224101479915433,0.0
0.9591261451726568,1.0
0.7547568710359408,0.0
0.9217758985200846,0.0
0.0,0.0
0.8907681465821,1.0
0.0,0.0
0.7540521494009866,0.0
0.9809725158562368,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.9647639182522904,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.7512332628611698,0.0
0.0,0.0
0.7089499647639183,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9457364341085271,0.0
0.9640591966173362,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8188865398167724,0.0
0.0,0.0
0.9006342494714588,1.0
0.9415081042988019,0.0
0.7131782945736433,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8379140239605356,0.0
0.0,0.0
0.0,0.0
0.8393234672304439,0.0
0.0,0.0
0.8083157152924595,1.0
0.0,1.0
0.7625088090204369,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6849894291754757,0.0
0.7653276955602537,0.0
0.0,0.0
0.919661733615222,0.0
0.0,0.0
0.9464411557434813,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.7244538407329104,1.0
0.0,0.0
0.6772374911909795,0.0
0.9034531360112755,0.0
0.8414376321353065,0.0
0.0,0.0
0.9964763918252291,0.0
0.0,0.0
0.0,0.0
0.7230443974630021,1.0
0.6927413671599718,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.696969696969697,0.0
0.9105003523608175,0.0
0.6962649753347427,0.0
0.6941508104298801,0.0
0.0,0.0
0.0,0.0
0.8858350951374208,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.810429880197322,1.0
0.0,0.0
0.9577167019027484,1.0
0.0,0.0
0.9739252995066948,0.0
0.0,1.0
0.0,0.0
0.9556025369978858,1.0
0.8477801268498943,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8491895701198027,0.0
0.0,0.0
0.8076109936575053,1.0
0.0,1.0
0.0,0.0
0.9922480620155039,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.7984496124031008,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,1.0
0.8047921071176884,1.0
0.0,0.0
0.7385482734319944,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.879492600422833,1.0
0.7392529950669485,0.0
0.8012684989429175,0.0
0.8054968287526427,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8703312191684285,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7463002114164905,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.8329809725158562,0.0
0.9365750528541226,0.0
0.9978858350951374,0.0
0.9866102889358703,0.0
0.6842847075405215,0.0
0.0,1.0
0.711768851303735,0.0
0.9386892177589852,0.0
0.8336856941508104,0.0
0.0,1.0
0.0,0.0
0.9358703312191684,1.0
0.0,1.0
0.7075405214940098,0.0
0.0,0.0
0.8999295278365046,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8992248062015504,1.0
0.7096546863988724,0.0
0.0,0.0
0.0,1.0
0.740662438336857,0.0
0.0,1.0
0.0,0.0
0.9422128259337562,1.0
0.7441860465116279,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.7026074700493306,0.0
0.835799859055673,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8449612403100775,0.0
0.0,0.0
