corr,precision,fairperception,wsd,wrd,h
0.9930822802423898,0.5087102103288946,0.5869662418958194,7.4151659027649715e-06,4.556580966401927e-06,[0.30038296 0.40048989 0.59989607 ... 0.1        0.69991178 0.3007379 ]
0.9930822802299023,0.5086503122415396,0.587078023697742,7.409294012801816e-06,5.136228978222027e-06,[0.30062283 0.40079354 0.59982228 ... 0.1        0.69985278 0.30119632]
0.9932957977215269,0.5085541186526787,0.5878604963112005,7.400455609612415e-06,5.823516269612166e-06,[0.3010136  0.40128293 0.59970032 ... 0.1        0.69975643 0.30193793]
0.9930822802340648,0.5086795358039584,0.5885311871227364,7.387890740574546e-06,6.276301978491732e-06,[0.30165146 0.40206778 0.59950854 ... 0.1        0.69959858 0.30313473]
0.9930822802423898,0.5087030459182116,0.5898725687458082,7.371473778959578e-06,6.7501845295448915e-06,[0.30269579 0.40331582 0.59919503 ... 0.1        0.69933855 0.30505789]
0.9930696577637096,0.5087436489964592,0.5945674044265593,7.357190307728911e-06,6.629827915050596e-06,[0.3044133  0.40527034 0.59867989 ... 0.1        0.69890646 0.30812447]
0.9930508325271107,0.5085170182799751,0.6054102392130561,7.376274604068628e-06,6.270170684498811e-06,[0.30725531 0.40824624 0.59782497 ... 0.1        0.69817719 0.31294509]
0.992223640913087,0.5089879751125711,0.6140174379611,7.425296982050566e-06,6.955711549416555e-06,[0.31198565 0.41252978 0.59638372 ... 0.1        0.69691045 0.32031246]
0.989551770544163,0.5099965776344793,0.6169237648110888,7.585022472032958e-06,6.278356723188271e-06,[0.31983871 0.4179974  0.59389287 ... 0.1        0.6946151  0.33095722]
0.9848910710285343,0.5115409422145378,0.6198300916610776,8.079715500277279e-06,7.611937048328498e-06,[0.33266591 0.42339593 0.58938374 ... 0.1        0.6902901  0.34482624]
0.969305871056678,0.5139897424702171,0.6237424547283702,9.671064292359091e-06,8.858402276607747e-06,[0.35263028 0.42610128 0.58088477 ... 0.1        0.68189641 0.36034244]
0.9557330962382727,0.5153993421263148,0.6179298010283926,1.4889667794076118e-05,9.516052138851933e-06,[0.38120127 0.42556245 0.56501759 ... 0.1        0.66588215 0.37626923]
0.9281219713849704,0.5158322133852956,0.5906550413592667,2.5547586141720787e-05,1.331322243746209e-05,[0.41863144 0.42827527 0.53573373 ... 0.1        0.63659866 0.3953686 ]
0.8831428529573734,0.5128187481859026,0.5403532304940756,3.140350350922871e-05,2.307666613999282e-05,[0.46171775 0.44371239 0.48099008 ... 0.09999995 0.58288896 0.42313753]
0.7841846488497978,0.5028629599495055,0.4681421864520456,1.913184584449121e-05,2.394465175701683e-05,[0.49996294 0.46955787 0.44716351 ... 0.10000062 0.48412853 0.45733751]
0.6386394938563804,0.476705175136944,0.3960429242119383,2.2566151771055003e-05,1.9043627082418575e-05,[0.52077664 0.49050165 0.47606933 ... 0.10000003 0.48527807 0.48249492]
0.5015176384028908,0.45434800377171297,0.34529398613905654,6.802517505353209e-06,0.00015360798492857733,[0.51631066 0.49972451 0.49552841 ... 0.09999968 0.49767689 0.49742386]
0.4736400867579126,0.45114909176049106,0.32975631567180863,8.757653213114085e-06,0.00010032275186394997,[0.50747811 0.50344612 0.50255154 ... 0.09999994 0.5030579  0.50302768]
0.47054043270268825,0.45380741896467414,0.3275206796333557,6.822888709087989e-06,6.237239155446532e-05,[0.50565482 0.50463542 0.50434115 ... 0.09999897 0.50452509 0.50451938]
0.4631553709930269,0.44914530827525345,0.3260675162083613,8.60988175673373e-06,0.0001146978007432576,[0.50522887 0.50491675 0.50485033 ... 0.09999739 0.50488543 0.50488406]
0.9930822802340648,0.5086111697237962,0.5869662418958194,7.385520725301678e-06,2.6625761206542626e-06,[0.30038239 0.40048905 0.59990644 ... 0.1        0.69992217 0.30073852]
0.9930822802340648,0.5086109369429892,0.5871898054996647,7.379676895171464e-06,3.5873853121476135e-06,[0.30062226 0.40079271 0.59983263 ... 0.1        0.69986318 0.30119693]
0.9930822802382272,0.508650436750346,0.5878604963112005,7.370872596899178e-06,4.388907087828698e-06,[0.30101303 0.40128212 0.59971073 ... 0.1        0.69976684 0.30193854]
0.9930822802340648,0.5086933156958066,0.5885311871227364,7.358335529990239e-06,5.117884785979351e-06,[0.30165089 0.40206699 0.59951896 ... 0.1        0.699609   0.30313533]
0.9930822802299023,0.5087021755180003,0.5898725687458082,7.3418960747256175e-06,5.922031844244727e-06,[0.30269524 0.40331506 0.59920546 ... 0.1        0.69934898 0.30505848]
0.9930696577595471,0.5087435532770574,0.5945674044265593,7.327392109642264e-06,6.1941715200267645e-06,[0.30441276 0.40526964 0.59869036 ... 0.1        0.69891693 0.30812503]
0.9928373836087773,0.5086952290223785,0.6054102392130561,7.345607550866879e-06,6.076225103937828e-06,[0.3072548  0.40824562 0.5978355  ... 0.1        0.69818773 0.31294561]
0.9920103715371758,0.5091102070801936,0.6140174379611,7.392464148202477e-06,6.828001929509659e-06,[0.31198517 0.41252929 0.59639433 ... 0.1        0.69692106 0.32031291]
0.9895516767949891,0.5099424570717854,0.6169237648110888,7.547267257087606e-06,6.180561473380928e-06,[0.31983828 0.41799707 0.59390359 ... 0.1        0.69462582 0.33095758]
0.9848909982603259,0.5115348363508145,0.6198300916610776,8.031372118100573e-06,7.534400318242382e-06,[0.33266556 0.4233958  0.58939465 ... 0.1        0.69030102 0.34482643]
0.9693060141109041,0.5140434478605165,0.6237424547283702,9.596501277929043e-06,8.786145018256422e-06,[0.35263005 0.42610131 0.58089623 ... 0.1        0.68190793 0.36034234]
0.9557390361374997,0.5154602444711762,0.6179298010283926,1.4715915215579658e-05,9.189584129050274e-06,[0.38120109 0.42556241 0.56503014 ... 0.1        0.66589486 0.37626868]
0.928122648643494,0.5158285122917092,0.5906550413592667,2.5204908592513687e-05,1.3196529914155234e-05,[0.4186312  0.42827511 0.53574861 ... 0.1        0.63661372 0.39536761]
0.88314340529382,0.5128141253755389,0.5403532304940756,3.101577193366233e-05,2.2849965627564983e-05,[0.46171741 0.44371213 0.48100652 ... 0.09999995 0.58290547 0.42313653]
0.7841843985565553,0.5028600820147568,0.4681421864520456,1.8966857483610604e-05,2.3882245943575736e-05,[0.49996262 0.46955813 0.44716388 ... 0.10000062 0.48414175 0.45733707]
0.6386365647817823,0.47670760352101593,0.3960429242119383,2.2328110231231475e-05,1.899423275766029e-05,[0.52077664 0.4905022  0.47606921 ... 0.10000003 0.48527768 0.48249479]
0.5015136712663603,0.45440297479420866,0.34529398613905654,6.795620539422024e-06,0.00015363999128325458,[0.51631001 0.49972464 0.4955291  ... 0.09999967 0.4976772  0.49742419]
0.4736400934478998,0.45114854159122253,0.32975631567180863,8.749598341427466e-06,0.00010033617923634523,[0.50747786 0.50344613 0.50255165 ... 0.09999994 0.50305794 0.50302772]
0.4705406685478026,0.45380832141476307,0.3275206796333557,6.816124312121991e-06,6.237084763878699e-05,[0.50565484 0.50463545 0.50434117 ... 0.09999897 0.50452512 0.5045194 ]
0.463158027046908,0.4491459364964515,0.3260675162083613,8.596037795400702e-06,0.00011471056219609222,[0.50522891 0.50491677 0.50485035 ... 0.09999739 0.50488545 0.50488408]
0.9930822802590396,0.5086845388418727,0.587078023697742,7.304047400406607e-06,2.7203871586939504e-06,[0.3003808  0.40048673 0.59993508 ... 0.1        0.6999509  0.30074023]
0.9930822802340648,0.5086522226697126,0.5871898054996647,7.298281280950064e-06,1.8438272759062755e-06,[0.30062067 0.40079041 0.59986124 ... 0.1        0.69989192 0.30119864]
0.9930822802423898,0.5086626786697779,0.5878604963112005,7.289573291038388e-06,2.3800861705088617e-06,[0.30101146 0.40127986 0.59973949 ... 0.1        0.69979559 0.30194023]
0.9930822802340648,0.508638897109581,0.5885311871227364,7.277120205532093e-06,3.347243034733498e-06,[0.30164934 0.40206479 0.59954774 ... 0.1        0.69963778 0.303137  ]
0.9932957977215269,0.5084833761024639,0.5898725687458082,7.260640363485563e-06,4.40043997413347e-06,[0.3026937  0.40331296 0.59923429 ... 0.1        0.69937782 0.30506011]
0.9930696163084429,0.5086679969100791,0.5945674044265593,7.245587745370814e-06,5.481810288549282e-06,[0.30441127 0.40526769 0.59871928 ... 0.1        0.69894585 0.3081266 ]
0.992837400107256,0.5086720010038229,0.6054102392130561,7.261562011164729e-06,5.543295163031891e-06,[0.30725337 0.40824391 0.5978646  ... 0.1        0.69821684 0.31294707]
0.9920103663839447,0.5091540148388687,0.6140174379611,7.302822849438578e-06,6.487314561311482e-06,[0.31198385 0.41252791 0.59642365 ... 0.1        0.69695039 0.32031419]
0.9895513084709296,0.5099784026056802,0.6169237648110888,7.444890202766765e-06,5.931776822427014e-06,[0.31983709 0.41799617 0.59393318 ... 0.1        0.69465543 0.33095857]
0.9848907363347751,0.5115225017796774,0.6198300916610776,7.901511919389714e-06,7.322633976572099e-06,[0.33266459 0.42339545 0.5894248  ... 0.1        0.69033119 0.34482697]
0.96951450429272,0.513853253594847,0.6237424547283702,9.398337423833268e-06,8.606982148500512e-06,[0.35262939 0.42610139 0.58092792 ... 0.1        0.68193975 0.3603421 ]
0.9557389139664396,0.5154036146756611,0.6179298010283926,1.4259711898357818e-05,8.994807356278446e-06,[0.38120061 0.42556235 0.56506484 ... 0.1        0.66592999 0.37626723]
0.928122666091679,0.515825160752913,0.5906550413592667,2.4306074833637494e-05,1.2894744718053415e-05,[0.41863056 0.4282747  0.53578974 ... 0.1        0.63665533 0.39536497]
0.8831413060643175,0.5128260492242385,0.5403532304940756,2.999501764055479e-05,2.190386967968452e-05,[0.46171647 0.44371146 0.48105204 ... 0.09999995 0.58295116 0.42313387]
0.784169239590705,0.5027951456193778,0.4681421864520456,1.8528422916958587e-05,2.3751274897049985e-05,[0.49996172 0.46955882 0.4471649  ... 0.10000062 0.48417843 0.45733588]
0.6386263733339456,0.4767083215428014,0.39615470601386094,2.168955181885892e-05,1.886491214732849e-05,[0.5207767  0.49050359 0.47606872 ... 0.10000004 0.48527658 0.48249437]
0.5018836867261722,0.4545763434295136,0.3456293315448245,6.773561484171427e-06,0.0001503255675651204,[0.51640917 0.49982096 0.49546947 ... 0.09999936 0.49775313 0.49749875]
0.4736418046570753,0.4511462623740114,0.32975631567180863,8.72720398010023e-06,0.00010032042704403685,[0.50747732 0.50344637 0.50255202 ... 0.09999994 0.50305826 0.50302805]
0.4705405261485273,0.45386282951207846,0.3272971160295104,6.797247989907728e-06,6.237838193440551e-05,[0.5056549  0.50463552 0.50434127 ... 0.09999898 0.5045252  0.50451948]
0.4632663489601912,0.44916333487756976,0.3260675162083613,8.562821924573546e-06,0.00011505994591355793,[0.50523103 0.50491755 0.50485025 ... 0.09999786 0.50488577 0.50488432]
0.9930822802382272,0.50842462262526,0.587078023697742,7.084932593898514e-06,2.7212250868664014e-05,[0.3003764  0.40048033 0.60001322 ... 0.1        0.70002925 0.30074498]
0.9930822802423898,0.5084095701470214,0.5871898054996647,7.0793779002416935e-06,1.0303168795187176e-05,[0.30061629 0.40078408 0.59993927 ... 0.1        0.6999703  0.30120336]
0.993082280246552,0.5086376203651629,0.5878604963112005,7.0709431865726986e-06,2.8093467995174986e-06,[0.3010071  0.40127363 0.59981791 ... 0.1        0.69987403 0.30194492]
0.9930822802340648,0.5085301887496564,0.5885311871227364,7.0587621345709605e-06,1.730789644481733e-06,[0.30164502 0.40205873 0.59962624 ... 0.1        0.6997163  0.30314163]
0.9932957977298572,0.5084093202839784,0.5898725687458082,7.042304776107632e-06,2.2654795738074046e-06,[0.30268945 0.40330717 0.59931293 ... 0.1        0.69945647 0.30506463]
0.9930694366647912,0.5085923373584683,0.5945674044265593,7.026137331914117e-06,3.8654155875906685e-06,[0.30440713 0.40526233 0.59879815 ... 0.1        0.69902474 0.30813095]
0.9928374024835435,0.5086392336071974,0.6055220210149788,7.03699772855717e-06,4.313306136946361e-06,[0.30724942 0.40823918 0.59794397 ... 0.1        0.69829624 0.31295112]
0.9922234382316234,0.5089326844859492,0.6140174379611,7.06547083693875e-06,5.559772901707001e-06,[0.31198018 0.41252414 0.59650363 ... 0.1        0.69703038 0.32031773]
0.9895512388640446,0.5099507533343365,0.6169237648110888,7.178295094199227e-06,5.29470660299598e-06,[0.3198338  0.41799369 0.59401391 ... 0.1        0.6947362  0.33096137]
0.9848900779802315,0.511561957243977,0.6198300916610776,7.5712223435722e-06,6.789918927849683e-06,[0.33266191 0.4233945  0.58950707 ... 0.1        0.6904135  0.34482854]
0.9693054900075645,0.5139801968055111,0.6237424547283702,8.90810615423234e-06,8.147043207869066e-06,[0.35262761 0.42610169 0.58101444 ... 0.1        0.68202659 0.3603416 ]
0.9557414590845194,0.5154079938927876,0.6179298010283926,1.3167849593012029e-05,8.314923146791266e-06,[0.38119933 0.42556231 0.56515968 ... 0.1        0.66602589 0.37626362]
0.9281272242516129,0.5158433977095174,0.5905432595573441,2.2163382407509197e-05,1.2102422314219077e-05,[0.41862883 0.42827385 0.53590231 ... 0.1        0.63676903 0.39535841]
0.8831365214461673,0.5127467740203648,0.5403532304940756,2.7539381236586515e-05,2.0551290202253338e-05,[0.46171397 0.44370984 0.48117682 ... 0.09999995 0.58307634 0.42312723]
0.7841762592845124,0.5028763559318589,0.4681421864520456,1.7448180860552212e-05,2.2670155030607192e-05,[0.49995934 0.46956058 0.44716781 ... 0.10000063 0.48427969 0.45733283]
0.6386143356524973,0.4767402125135298,0.3960429242119383,2.0072830134684385e-05,1.8529792019670434e-05,[0.52077686 0.49050698 0.47606715 ... 0.10000004 0.48527355 0.48249306]
0.5017225722122048,0.4544449897447339,0.34507042253521125,6.721939465994244e-06,0.00015389538372025387,[0.51634233 0.4997797  0.49551272 ... 0.1        0.4977275  0.49747402]
