h,Married
2.3979331723570374e-05,1
2.7820161055612316e-05,1
5.200401060731195e-05,0
3.7544666604136844e-05,0
2.9318667707616804e-05,0
3.1795804754823344e-05,1
3.168802424768979e-05,0
3.4232485707616705e-05,0
4.0570250283678256e-05,0
3.3816173600138404e-05,0
2.9860084264826333e-05,0
2.901406987233901e-05,1
3.751835101126813e-05,1
2.916244231033965e-05,0
3.217810831166975e-05,0
3.36257312462814e-05,0
3.380113249260283e-05,0
3.554923595914549e-05,1
3.011855392622072e-05,0
3.559366601183181e-05,1
3.0492429120418885e-05,0
2.594951186554873e-05,0
2.4192387581328354e-05,0
3.017518278538257e-05,1
2.786493329483082e-05,0
2.7242284673202093e-05,0
3.151410022044175e-05,0
2.916023767707694e-05,0
2.72187697145055e-05,0
1.9174780650579068e-05,0
5.0625162057368065e-05,0
3.366292480818511e-05,1
2.8153824984982116e-05,0
2.6231726252485606e-05,0
3.481213701544041e-05,1
4.5327202028191995e-05,0
3.3333333333333335e-05,0
2.956178729862029e-05,0
3.2124749177789764e-05,0
3.147786032702531e-05,0
2.8181189602736384e-05,1
3.0858163728838e-05,1
2.5293667893924198e-05,1
2.497733697443621e-05,1
2.8560867505054633e-05,1
3.255028486479095e-05,0
2.6995358149580124e-05,0
2.705333007298066e-05,1
2.8426093018064803e-05,0
3.247493658907382e-05,0
3.81085560869889e-05,1
3.0439288262536228e-05,0
2.4551710480968304e-05,0
3.140679163011111e-05,0
4.587918568723227e-05,0
2.558163818445517e-05,0
2.7428684195536655e-05,1
3.358446033076875e-05,0
3.428956031700705e-05,0
3.226442156020866e-05,0
3.173339189125672e-05,0
4.083331328433224e-05,1
2.84688217484516e-05,0
2.659970005983926e-05,1
3.70648055644747e-05,1
2.242191457957024e-05,0
3.8242297416598434e-05,1
2.566612994404294e-05,0
3.053186553281927e-05,0
1.9728106285457775e-05,1
4.936128553973994e-05,1
3.302557444515497e-05,0
2.970988172735079e-05,1
3.1491515672971244e-05,0
2.9888429523007645e-05,1
3.333333333333337e-05,0
2.456551335566825e-05,0
2.242191457957024e-05,1
2.8586419348690843e-05,0
2.850588109770728e-05,0
3.450717214916608e-05,0
2.605417917107597e-05,1
2.918387705721385e-05,1
2.8539725539303962e-05,1
2.7225213769976924e-05,0
3.3291108106146116e-05,0
2.6488795710687242e-05,0
2.8031436244229857e-05,1
3.34965498741226e-05,0
3.0751199895383446e-05,0
2.904946348465567e-05,0
3.285371686838577e-05,1
2.8159697445403167e-05,1
3.424131417410463e-05,1
2.7084333472606808e-05,0
3.478658593727208e-05,1
3.4575060635241504e-05,1
2.853535787751876e-05,0
3.4003892731110986e-05,1
2.6048124530055273e-05,0
2.5532667076598067e-05,0
3.0405634256108928e-05,0
2.618048708367849e-05,1
2.6475325111585405e-05,1
3.2446037445117544e-05,0
4.3595259316038225e-05,0
2.8192446707229547e-05,0
4.1128719836744055e-05,0
2.9573477369405313e-05,1
3.9933613410366344e-05,0
2.877994664305838e-05,0
1.8458095494771072e-05,1
3.1612399001638304e-05,1
2.128710087798097e-05,1
3.1630254705425066e-05,1
3.615744491404164e-05,1
3.271361475103566e-05,0
2.100810170807449e-05,0
3.263386341248216e-05,1
2.9031614380383625e-05,0
2.8476485843262238e-05,0
4.313551727898274e-05,0
2.978446380804143e-05,0
3.100348378711877e-05,1
3.1900219649240897e-05,0
2.629488222860004e-05,0
2.8201710856443584e-05,0
4.122002324756651e-05,0
3.0267475651870918e-05,1
3.543102486145685e-05,0
2.7618226551133748e-05,0
2.5872700377754042e-05,0
2.767577876387135e-05,0
2.9480191357523796e-05,0
3.134065991543624e-05,0
2.9642265671607176e-05,0
4.6124890170157225e-05,1
3.38498057645498e-05,0
2.471554837438204e-05,0
2.34166145263249e-05,1
3.2919784679034844e-05,1
3.374692311556903e-05,0
3.526856744948483e-05,0
3.9569990137100355e-05,0
3.366379876137803e-05,1
3.327288337673252e-05,0
3.28099438757563e-05,0
3.846053022683056e-05,0
3.074161656874197e-05,1
2.6759721439267436e-05,0
3.0985878926469605e-05,1
2.767577876387135e-05,1
1.871502618108923e-05,0
3.33562707267831e-05,1
2.7046179860303624e-05,1
3.376198337775705e-05,1
3.466761114515995e-05,0
3.066186437657156e-05,0
4.7880532147069644e-05,0
3.051967077395348e-05,1
3.480541224197263e-05,1
3.135746922623133e-05,1
2.195084336549571e-05,0
3.320858995581216e-05,0
2.700259106170105e-05,0
3.6340268560969064e-05,0
3.082886640694808e-05,1
3.5065142484566826e-05,1
3.345349172386383e-05,0
2.80161981741587e-05,0
2.63998394483524e-05,1
2.984375954293757e-05,0
3.535174022342955e-05,1
2.7948627045391695e-05,1
2.963145860175217e-05,1
3.3351845548688886e-05,1
2.7168144850402013e-05,1
2.823901243639415e-05,1
3.326776595111855e-05,0
2.8423215981850984e-05,1
2.7069345123762652e-05,0
2.696125753021228e-05,0
3.785622934721891e-05,0
2.820964301375967e-05,1
3.24212798573933e-05,0
3.533873148519152e-05,0
3.420360292492425e-05,0
2.775226605084665e-05,0
4.517141744744021e-05,1
2.8173089982829736e-05,0
3.5697170384528495e-05,1
3.71197913607467e-05,1
2.673256371629674e-05,1
3.268386609548585e-05,0
4.091687329642925e-05,0
3.521683425723139e-05,0
2.44063833770669e-05,1
3.239983403643024e-05,1
3.209149484413182e-05,0
2.7728719729630667e-05,1
2.5991879939146357e-05,1
3.202512854087751e-05,0
3.034315596545415e-05,0
2.477034615289155e-05,1
3.346758161001841e-05,0
3.4444963016933244e-05,0
2.52231652309701e-05,0
2.5727439261029412e-05,0
3.429166175893483e-05,1
2.6044899832026758e-05,1
2.8305695760697117e-05,1
2.9363023995668364e-05,0
3.4071434323103625e-05,0
2.8156425122870263e-05,0
3.4740739695546435e-05,0
3.018620899103782e-05,0
2.7099517843472495e-05,0
3.572021354275261e-05,0
3.666579431235844e-05,1
2.929734475665187e-05,1
2.350182851302497e-05,1
3.760809148832822e-05,0
3.1808188081572416e-05,1
3.929955144344394e-05,1
2.3188431497003183e-05,0
3.740687876389078e-05,0
3.541988560401252e-05,0
2.4120597537481347e-05,0
4.333429395101188e-05,0
3.873231308240668e-05,0
2.9284274370876387e-05,0
3.429171911347491e-05,0
2.665960318010513e-05,1
2.954178897639462e-05,1
3.424809581158426e-05,1
3.323357137689011e-05,1
4.3044581668461217e-05,1
3.681703985566406e-05,0
2.9530359659704034e-05,0
3.466632955322908e-05,0
3.1796578115658134e-05,0
2.471852669923861e-05,0
3.740470379325253e-05,0
3.182504541852308e-05,1
3.249802968794349e-05,1
2.5456731284383073e-05,1
2.8303009955194028e-05,1
3.429376246129135e-05,0
2.5228485458861515e-05,0
3.795299918757061e-05,0
3.1721870689504785e-05,1
2.7448769651899605e-05,0
2.777775745848902e-05,0
4.237886390788013e-05,1
2.101558592378633e-05,1
3.102371359195957e-05,0
3.2224788117657576e-05,0
2.8743548519935614e-05,1
2.671421712172166e-05,1
2.9092462344357242e-05,1
3.070920808150095e-05,0
3.036097291231749e-05,0
3.1437163206356826e-05,1
3.594907221508087e-05,1
3.355212274312755e-05,0
2.78250122661066e-05,1
3.434369410840513e-05,0
3.745397095878898e-05,0
2.345193046882287e-05,1
3.114398108410088e-05,1
2.4228642888422205e-05,1
2.7061628822211082e-05,1
2.4843460531855475e-05,1
3.704281842637504e-05,1
2.580213297576833e-05,1
2.8871614809162018e-05,0
2.9785959044060977e-05,1
3.1596914807064384e-05,0
3.7711949408957917e-05,0
2.8116105835977684e-05,1
7.565907194304427e-05,1
2.9371906076366504e-05,0
3.850409415116836e-05,0
2.3667840592026076e-05,1
2.899484262631451e-05,1
3.615008577490628e-05,1
3.513827654104097e-05,1
3.0269811339088962e-05,0
3.474563001954725e-05,1
2.364110954591555e-05,1
2.7617059675587277e-05,0
2.1303588806768854e-05,0
3.350427451655566e-05,0
3.758845595063888e-05,1
3.0318270685752625e-05,0
2.3116279936783017e-05,1
3.057908118376392e-05,0
3.344734306662007e-05,0
3.705420177395335e-05,0
2.526662292914809e-05,0
2.9875923314814946e-05,1
2.9239312685539884e-05,1
3.003332993922827e-05,1
3.363701219008909e-05,0
3.308736823256408e-05,1
5.070876443442424e-05,1
2.5972038224231595e-05,0
5.432332632063095e-05,0
2.780747356386124e-05,1
3.1800947907035715e-05,0
3.345324581671135e-05,0
3.09276200949564e-05,0
5.435691182835102e-05,1
2.5909979637533507e-05,0
2.882993685922497e-05,0
2.6618140974371182e-05,0
3.976566017830696e-05,0
3.7068959404171544e-05,0
3.080875533410483e-05,1
3.380934168720045e-05,0
3.178048882466326e-05,0
2.1560137252894444e-05,0
2.4977987985373182e-05,1
2.791110714206927e-05,0
6.48616735013887e-05,1
2.219245868165177e-05,0
3.0982960515547974e-05,0
3.3562229748496874e-05,1
3.1350074526773814e-05,0
3.6923111127772436e-05,1
2.874238446421344e-05,0
4.305396496831673e-05,1
3.2459732132791155e-05,0
2.9208997904480154e-05,0
2.840345664205703e-05,0
2.8805203881292077e-05,1
3.7334880289165826e-05,0
2.5833837030038286e-05,1
3.248036884689103e-05,1
3.434142513183283e-05,0
2.7294905919581782e-05,1
2.8496246444889106e-05,1
2.7224122707474243e-05,0
3.3131870094595174e-05,0
3.531640900962882e-05,1
2.260107119562517e-05,0
4.158932753174738e-05,0
4.145100688068572e-05,1
3.296657742213415e-05,0
5.101353370111043e-05,0
3.4790319016246556e-05,0
2.7555490950327053e-05,0
3.1051377846387606e-05,0
3.699352550285514e-05,0
2.0689270607546955e-05,1
2.730377008680079e-05,0
2.8933218456621135e-05,0
3.0008570931111722e-05,0
3.062611729103877e-05,0
3.837956330044606e-05,1
3.3043615062862446e-05,1
3.129417423235036e-05,0
1.9693833933158757e-05,0
3.393630735421289e-05,0
2.4163955003301475e-05,1
2.6499234108591736e-05,0
2.7323646317209153e-05,0
3.4300443202509036e-05,0
2.939123875444074e-05,0
2.384174566538414e-05,0
3.535764133810565e-05,0
3.3382381983464255e-05,1
2.7381084760997694e-05,0
2.73190932342555e-05,0
3.3039820405036894e-05,1
4.4593923762592324e-05,1
3.2445008621931916e-05,0
3.076533667134799e-05,1
3.331657158657153e-05,1
2.9937009619086474e-05,0
3.292525832673687e-05,1
2.654938377012943e-05,0
3.07994931845174e-05,0
3.493496985222374e-05,0
2.9817623449475676e-05,1
4.473326702223377e-05,1
2.8737817694795473e-05,1
2.5348578397827492e-05,1
2.882447547482233e-05,0
2.8505881097707286e-05,0
3.142823023807481e-05,0
3.5091917782033335e-05,1
2.6237704705723456e-05,0
2.564821133789896e-05,1
3.513160235850389e-05,1
2.9929432242725652e-05,0
2.6247350710013014e-05,0
2.9991555256448145e-05,1
3.3404657655586985e-05,0
2.539160763867267e-05,1
3.50304742576264e-05,0
2.26541549344229e-05,1
3.254382372710757e-05,1
2.8509393264965265e-05,0
4.405553195852469e-05,1
3.2195717761789334e-05,1
2.3970447152666005e-05,0
2.8987138586635107e-05,0
2.4241867395153534e-05,1
2.775525936507924e-05,0
3.625060583893169e-05,0
3.1798443597554187e-05,1
2.7012248294164022e-05,1
4.5020932039432076e-05,1
2.944436959983837e-05,0
4.379999075684817e-05,0
2.8333734845448985e-05,0
3.3333333333333335e-05,1
3.3595553628469416e-05,1
3.8167402134028336e-05,1
2.5095300442061674e-05,1
4.072340249597884e-05,1
2.8523914691595386e-05,1
2.5624956292629743e-05,0
2.5487961177548308e-05,0
3.231584584085649e-05,1
4.3962598630368905e-05,1
2.9049501221819467e-05,0
3.368006177042547e-05,0
3.032331976938978e-05,1
3.2671786087765396e-05,0
3.738341057754344e-05,1
2.9336869885685787e-05,0
3.2581747565508376e-05,1
2.246395342426743e-05,0
2.7982210300411943e-05,0
3.247074931759963e-05,0
5.565693032589938e-05,0
2.6258237244082884e-05,1
2.6664121457346412e-05,0
3.30581235443662e-05,1
3.4575061516505865e-05,0
3.0021042916991666e-05,0
3.4502440552910114e-05,0
2.586040266092965e-05,0
3.055785876555061e-05,1
2.753670885277225e-05,1
3.277238736714232e-05,0
3.002954384443118e-05,0
3.1671863088536135e-05,1
2.9610596579115274e-05,1
2.7016996486181345e-05,1
3.6527267946235184e-05,1
3.230097928919791e-05,1
2.798449896871628e-05,1
3.370240276034453e-05,0
3.239749956170043e-05,1
3.342329837367775e-05,0
2.6446797838480033e-05,0
3.264150811346216e-05,1
3.350893858575062e-05,0
2.523362833574742e-05,0
2.5658205380810907e-05,0
2.456251459514041e-05,0
3.5539981237467045e-05,0
2.5077722403153868e-05,0
2.7716837564418283e-05,0
2.819907358203581e-05,1
5.524458964529443e-05,0
2.982746774853382e-05,1
2.885673043773657e-05,1
2.419432793578891e-05,1
4.855324112498067e-05,0
3.400629776394621e-05,1
3.4473930720702026e-05,0
3.305320268382273e-05,0
3.333333333333337e-05,0
3.3234772524112525e-05,1
3.34129569044193e-05,0
3.1027680690422023e-05,1
3.335338494406356e-05,0
3.174225582213087e-05,1
2.5491980892339463e-05,0
2.9386157915613792e-05,1
2.8095877034268e-05,0
2.7493823955943516e-05,0
2.9856550194649613e-05,1
3.595963934301551e-05,0
3.196519616693195e-05,0
2.624933217015523e-05,0
3.5013302062344354e-05,0
3.239923791844797e-05,1
2.7156762333004525e-05,1
3.3333333333333335e-05,0
2.7331194710360838e-05,0
3.6523128612200455e-05,0
3.847659395267119e-05,1
3.426009413705739e-05,1
2.5080894930501304e-05,1
2.7486681333551082e-05,0
4.632739637354554e-05,1
2.127856519687248e-05,0
2.5676511866692054e-05,1
3.347403840873982e-05,1
3.150974515481815e-05,0
3.2338418722049724e-05,0
2.2724661163477172e-05,0
2.7891181553619856e-05,0
3.073978388451732e-05,1
2.887097594139836e-05,0
4.057110318271421e-05,1
3.6353988111750004e-05,0
3.762980254987606e-05,0
3.425819464914012e-05,0
2.6465685686066626e-05,0
3.6446669333106684e-05,0
3.11387404519569e-05,1
2.0763340357016386e-05,0
2.6884339485537435e-05,1
3.0023332711213093e-05,1
3.5254496901767825e-05,1
3.159248541071333e-05,0
2.8796848438474093e-05,0
2.900914782490567e-05,0
3.8937824035938006e-05,0
4.1727723591339e-05,1
3.831810466680301e-05,0
2.6726013687562126e-05,1
6.231696370746962e-05,0
3.166686246137488e-05,1
4.042019333521006e-05,0
3.6849511662984353e-05,1
2.7238935351162625e-05,1
3.318262415992238e-05,0
2.65390500018366e-05,0
3.2426128596777626e-05,1
2.133618438369897e-05,0
3.9039434018254906e-05,0
2.572249316528121e-05,0
2.9566518997322184e-05,1
3.3411505310834255e-05,0
2.9090217566897266e-05,0
3.702158741966955e-05,1
3.507159538358309e-05,0
3.3122197271982955e-05,0
3.38192624811661e-05,0
3.302998250056482e-05,0
2.451961392422053e-05,1
2.922031030513707e-05,0
3.149766828980836e-05,1
4.9385682752766306e-05,0
3.2240252119657226e-05,1
2.6201706347211443e-05,0
2.861376615140525e-05,1
1.8817052602071705e-05,1
3.0137874738761805e-05,0
3.282825920439284e-05,0
2.995374182165844e-05,1
3.3738684422608575e-05,1
3.029308554311239e-05,0
4.91835504018364e-05,0
2.5531071599299118e-05,0
2.9510807363048622e-05,0
4.029165885424151e-05,1
2.9228807066386695e-05,0
3.1937245241492135e-05,0
6.29036033978219e-05,1
2.9264386892009786e-05,0
2.598647462978003e-05,1
3.176528340447751e-05,1
3.377193669498632e-05,0
5.1421004581198594e-05,0
3.560401604338819e-05,1
2.958676144880502e-05,0
3.102389463646155e-05,0
3.268547208210289e-05,0
3.19353708117343e-05,0
2.84962464448891e-05,0
6.121332768694804e-05,1
2.2663847318150657e-05,1
2.6879288452347936e-05,1
3.355212274312755e-05,0
3.404973585429056e-05,0
3.514225940606205e-05,0
3.367073133379511e-05,1
3.598475361033282e-05,0
2.9548374001105763e-05,0
2.5876962057438266e-05,1
2.8385146095703982e-05,0
2.8718010818537423e-05,0
3.0074603200351915e-05,1
2.8789273948233515e-05,0
4.1046397315604374e-05,0
3.452674028171099e-05,0
3.699681630696867e-05,0
2.208844535336362e-05,0
2.6161974101598465e-05,1
4.6967197732747926e-05,0
3.478674631775409e-05,1
2.9980222988418523e-05,1
2.9188913756874723e-05,1
2.4199415630727375e-05,1
2.9653095995282147e-05,0
3.75014848106323e-05,1
3.592413664273514e-05,0
3.351946944080344e-05,0
2.1417460229933836e-05,0
4.07925535559024e-05,1
2.67990935405897e-05,0
2.8026913558258568e-05,0
2.3317851145589692e-05,0
3.459458578392728e-05,1
4.044380213894489e-05,0
2.4979115593225956e-05,1
2.8490772160468696e-05,1
2.5697852426517693e-05,0
3.333333333333337e-05,1
3.550720914965386e-05,1
3.5137048211817614e-05,0
4.828391332082909e-05,0
2.3824184888889932e-05,0
4.1069476330123994e-05,0
3.0855153519798716e-05,1
3.1483667815318436e-05,1
3.33562707267831e-05,1
2.6976285896170108e-05,0
2.9948345987250113e-05,1
3.102572339068984e-05,1
3.2748678311436376e-05,0
9.429124491518615e-05,1
4.034443183098952e-05,1
2.524302181472883e-05,1
2.8327512764260124e-05,0
3.4766091356353694e-05,1
2.952128994806117e-05,1
2.88508067778173e-05,0
3.133670886749618e-05,0
2.9789889295905465e-05,1
3.245561184273685e-05,0
2.995327924719167e-05,0
3.300580749436385e-05,0
4.0395568821214295e-05,0
3.95090528250596e-05,1
3.2903504445541646e-05,0
3.0444382896152707e-05,0
3.355212274312755e-05,0
4.2297183130313294e-05,1
2.8321771041301995e-05,0
3.8272677673195875e-05,1
2.8490518458975187e-05,0
2.9853016008932936e-05,1
3.6956164813627166e-05,0
2.5324841860065082e-05,0
2.8901756035932406e-05,1
3.358668597273377e-05,0
2.9535423551056967e-05,0
2.888776983904122e-05,1
3.510632106669953e-05,1
2.9480161271606925e-05,1
3.0168699145208686e-05,1
3.026298725619283e-05,1
3.361683665820655e-05,0
3.465261295261756e-05,0
3.788024244203783e-05,1
3.083171150059459e-05,1
2.6097541326828033e-05,0
3.339809608180376e-05,1
2.4495012014488276e-05,0
3.1569017330585394e-05,0
2.562155460293493e-05,0
3.3022929248127525e-05,0
2.6365878262414735e-05,0
2.6036736599840428e-05,1
3.6060393111316594e-05,0
3.817670108873738e-05,0
2.6698039500788268e-05,1
2.3528504418182803e-05,0
3.093209862360862e-05,1
2.386988620375804e-05,0
2.493934436340573e-05,1
3.355212274312755e-05,0
2.705832975607337e-05,0
3.3143989979798074e-05,0
3.2240857718209225e-05,0
2.892635944606837e-05,1
3.19477038969126e-05,0
3.8537686830549636e-05,1
3.3333333333333335e-05,0
2.278335634746115e-05,1
3.947357531894151e-05,0
4.600035942669597e-05,0
1.9210127752985325e-05,0
3.252587875782521e-05,0
2.936441325658667e-05,0
2.893164586241456e-05,0
2.7124307230675803e-05,0
3.852429350055534e-05,0
4.6874597626940095e-05,1
2.9208079560441902e-05,1
3.787585286347545e-05,1
3.0368192730595844e-05,1
3.602918750887533e-05,1
3.361343014342895e-05,0
2.8907067593057527e-05,0
2.595378301886922e-05,0
2.5909979637533507e-05,0
3.897955753223105e-05,0
2.699928290539425e-05,1
3.29113505410526e-05,0
3.5143566150729534e-05,0
2.740379259225433e-05,0
4.048696668198242e-05,1
2.9376482223155136e-05,0
2.2074761132211666e-05,0
3.0843400184174755e-05,1
5.2708179397121545e-05,0
3.2760349784402375e-05,1
2.52922212426227e-05,0
3.551959231572115e-05,0
2.887145437472008e-05,1
2.3437905814230717e-05,0
2.3854343875772135e-05,0
3.4056573844107066e-05,0
3.475361994924464e-05,1
2.3808461052600462e-05,1
3.0177944486754024e-05,0
3.3286719269744276e-05,1
3.079985155927589e-05,1
2.9129651595333698e-05,0
2.679352176867403e-05,0
2.2274846650310363e-05,0
3.4609839010536916e-05,1
2.5042414678080077e-05,1
5.309265056374039e-05,0
3.195108201152459e-05,1
3.5427495938301424e-05,1
2.6332503811345525e-05,1
2.1318178646491638e-05,0
2.570215878513988e-05,0
3.436307432666479e-05,1
3.4703169479005824e-05,1
3.7714279027814266e-05,0
3.102154908999892e-05,1
3.0909684277751905e-05,0
2.659158042951944e-05,0
2.7465958556282907e-05,0
2.6156929223538113e-05,0
2.7607927092103426e-05,0
3.0677543192942345e-05,0
3.444372689718897e-05,0
2.6293157062764033e-05,1
2.0477075715896146e-05,0
2.7355350997347728e-05,1
2.5677404501097438e-05,1
2.965472335830017e-05,1
4.62430243953441e-05,1
3.160043367009959e-05,1
3.271664468384876e-05,1
4.848704831261664e-05,0
3.132671357445748e-05,1
2.3375399314291396e-05,0
2.798449896871628e-05,0
2.111130511774782e-05,0
4.003829454257129e-05,0
2.8946463560479523e-05,1
3.0031088234830606e-05,0
3.5762494559293096e-05,0
2.699872026521315e-05,0
2.566271545961113e-05,1
3.3327582983554126e-05,0
2.4744285800667677e-05,0
3.3096326516134764e-05,1
3.2984673298313846e-05,1
2.9528775288388988e-05,0
4.1099463692321716e-05,1
2.4958991656236287e-05,1
2.2536191801076028e-05,1
2.9558207349654696e-05,0
2.5462215816220324e-05,0
3.346722263640889e-05,0
2.686909279330146e-05,0
4.319373734506303e-05,1
3.3351845548688886e-05,1
3.406237309984274e-05,0
3.341514488232368e-05,0
2.7789713222895654e-05,1
6.0387163807175563e-05,1
3.237781600191717e-05,1
3.3463316543408945e-05,0
2.6825882733558018e-05,0
3.361898187029176e-05,0
3.0843400184174755e-05,0
2.7497451246975154e-05,1
2.986046164693089e-05,0
3.3333333333333335e-05,0
3.652982455957283e-05,0
3.1255624305478473e-05,1
3.2768634845776916e-05,0
3.7338035696178856e-05,0
3.0949063036976244e-05,1
2.6046159577326594e-05,1
2.617986272300585e-05,0
3.620037661197123e-05,0
2.754633841334067e-05,1
2.9612013514379842e-05,0
3.098870937819515e-05,0
3.2133357713259586e-05,0
3.203916585895228e-05,1
2.7147521184566678e-05,1
2.3219777317179444e-05,0
3.0948885542439876e-05,1
2.838322966784912e-05,0
3.760810320602293e-05,0
3.396845607305721e-05,0
4.0914976648690735e-05,1
2.9120806116365404e-05,1
3.7303721444543766e-05,0
2.4043952020704512e-05,0
3.0447717191954725e-05,0
2.855301643476316e-05,0
3.3280593039594184e-05,0
3.1631084729901436e-05,0
2.359838271146482e-05,1
