h,race
0.5939113197891686,1
0.5048464791315289,1
0.5038782265700935,0
0.40714935843460304,0
0.29362169983968356,1
0.22746417523773188,0
0.10000000147228746,0
0.8999793254988754,1
0.9980113410980139,1
0.13197035557361192,0
0.13464293547947512,1
0.3180621530609969,1
0.13306058217630007,1
0.5999445785121515,1
0.8973633581899497,1
0.6942152610026999,1
0.10000000147228746,0
0.8930289003666326,1
0.10000000147228746,1
0.5965588747421509,1
0.500008519417314,0
0.19999394542745824,1
0.5966023192259003,1
0.9982629975455785,1
0.41226370977870863,1
0.11378818874174183,0
0.22479873457642593,0
0.13635234194602086,1
0.10000000147228746,0
0.5979666193182033,0
0.10000000147228746,0
0.10000000147228746,0
0.12626456357705226,0
0.5011018207926802,1
0.30356900278919374,0
0.13476003575157813,1
0.8977541157848907,0
0.8964407768894648,0
0.9000672183760611,0
0.22637804426926386,1
0.6295736803134817,1
0.22825716535349994,0
0.3052024245498944,0
0.40000851978538976,0
0.8946559499070598,0
0.41135421279546863,0
0.13365211878701136,1
0.40712522449125227,1
0.7977616653308028,1
0.10000000147228746,0
0.5050978933059332,1
0.6906061471735604,1
0.31932003446818175,0
0.5939921997656609,1
0.9999736044070969,1
0.500008519417314,0
0.1349733232667736,0
0.19776004633367572,0
0.13469783459071327,0
0.10000000147228746,1
0.3000065569829434,0
0.1322289621045499,0
0.5019434856547361,0
0.19999394542745824,1
0.779359266238233,1
0.866220581534981,1
0.5921379878238225,0
0.22616386393698829,1
0.10000000147228746,0
0.2999939450593824,1
0.39308443679291927,1
0.8919816694183659,1
0.6739065713392797,1
0.5015293448822885,1
0.22860132874051087,0
0.13514968186169152,0
0.6624712508846423,0
0.10000000147228746,0
0.784394995551964,1
0.22356078225572767,1
0.500008519417314,0
0.5041928781448307,1
0.3999936024198094,1
0.4091205961961623,0
0.1997811475430796,0
0.8981128781696386,0
0.4115579718464954,0
0.10000000147228746,1
0.2999939450593824,1
0.19999394542745824,1
0.40959090582451646,1
0.10000000147228746,0
0.3000065569829434,0
0.4985685266869812,0
0.3000065569829434,0
0.2999939450593824,1
0.6968292913916283,1
0.982453689625891,0
0.6974027407742115,1
0.9966628373787146,0
0.22801969138262518,0
0.6782292326862857,1
0.8884459363458381,0
0.9972504960922126,0
0.10000000147228746,0
0.10000000147228746,0
0.3999936024198094,1
0.1328296775273437,0
0.8980868679093863,1
0.6001258830939022,0
0.2999939450593824,1
0.10000000147228746,0
0.20000655735101924,0
0.5032960995267001,1
0.5631951368680369,1
0.31734037775434004,1
0.6660871693821511,1
0.5961232673379476,1
0.3181078985582326,1
0.49999360205173354,1
0.1318697948322939,0
0.6959802177494765,1
0.2999939450593824,1
0.13285911245454848,1
0.5962169805083669,0
0.7979114784920974,1
0.31811588406965186,1
0.49999360205173354,1
0.3000065569829434,0
0.4073073742425493,0
0.13808294232993346,0
0.40000851978538976,0
0.7894107788108995,0
0.38578791253319383,1
0.13319999209949393,1
0.2525823076404736,0
0.2260397541084393,1
0.10000000147228746,0
0.6999445781440756,1
0.2999939450593824,1
0.10000000147228746,0
0.697361368714838,1
0.10000000147228746,0
0.13759451661746852,0
0.5871615764545413,0
0.10000000147228746,0
0.13514266481544762,0
0.5973999295742711,1
0.3000065569829434,0
0.4077430925284541,0
0.9987667229960768,1
0.5831872230597537,0
0.6966089472005771,0
0.6764969445362198,1
0.7962784792498947,1
0.2999939450593824,1
0.6975661403463613,0
0.2212380185607227,1
0.500008519417314,0
0.677027165925199,1
0.20000655735101924,0
0.2999939450593824,1
0.38854930474746696,1
0.796104840210879,1
0.6958617633658158,1
0.48343755350857753,1
0.2262710747119414,1
0.9999736044070969,1
0.10000000147228746,1
0.6999445781440756,1
0.5884317701825833,0
0.10000000147228746,0
0.13434120650155845,0
0.6977542029444461,1
0.10000000147228746,0
0.10000000147228746,0
0.4106138360840751,0
0.7999793258669511,1
0.8961267418665146,0
0.48932591619814575,1
0.10000000147228746,0
0.10000000147228746,0
0.10000000147228746,0
0.1312626587664839,1
0.40000851978538976,0
0.3142053929407678,0
0.2152852103427042,0
0.2999939450593824,1
0.31777792577032576,1
0.9974548653097053,0
0.4972441509571105,1
0.9921928886942436,0
0.9977345238421546,1
0.10000000147228746,1
0.10000000147228746,1
0.550722830142001,1
0.5974640142600834,1
0.9999736044070969,1
0.8977840083413128,1
0.6975434705280471,0
0.8981450305631798,0
0.5029507851256505,0
0.4995706290076101,0
0.13043802462460335,1
0.40000851978538976,0
0.8999793254988754,1
0.3000065569829434,0
0.5975792476509755,1
0.2288684789767614,1
0.11640701540719504,1
0.40963084507761943,0
0.2999939450593824,1
0.5012590368470121,1
0.7981067035984605,1
0.22343678539696754,1
0.991041234999782,0
0.1327211539079176,0
0.3198913844995379,1
0.3996833146023037,0
0.39456392749976477,0
0.7980237626151178,1
0.5999445785121515,1
0.5980744875858,0
0.6698110071308377,1
0.5999445785121515,1
0.2288757514269311,0
0.7980221519531816,1
0.40980409296216286,1
0.19701841710426798,1
0.6973316519590949,1
0.10000000147228746,0
0.9829901515490725,1
0.8982224048716502,1
0.6999445781440756,1
0.8747576362336028,1
0.2228544318390707,1
0.411284004059674,1
0.3200132244080723,1
0.13753833215451525,0
0.4886786123023642,0
0.13607521541921866,1
0.49999360205173354,1
0.41116533192314914,1
0.49538521244911526,0
0.36695060118460027,1
0.10000000147228746,1
0.306334286186001,0
0.22561615811988303,1
0.6999445781440756,1
0.896068761885569,1
0.8319645949385042,1
0.500008519417314,0
0.32277271112118633,0
0.20000655735101924,0
0.8975981733232691,0
0.320939150341188,1
0.9715778605326421,1
0.13099337511107817,0
0.3999936024198094,1
0.10000000147228746,0
0.8933353645238982,1
0.1260057284025804,1
0.19999394542745824,1
0.696372715971277,1
0.5031716211264053,1
0.7750487352206609,1
0.21558775033500888,0
0.7978446014306017,1
0.10000000147228746,0
0.19999394542745824,1
0.22671592947690355,1
0.4100804568719402,1
0.5051623569012308,1
0.9453830910297757,1
0.7196791532184285,1
0.5068370244067346,0
0.6885606985598544,1
0.40864514100115307,1
0.5972521590377103,1
0.1332701500999437,1
0.1338656038392917,1
0.3199215747580537,1
0.596616813726105,1
0.10000000147228746,0
0.7999793258669511,1
0.22647498648812928,0
0.16374960673346078,0
0.13093846862596117,0
0.582635555815712,1
0.13206665423639302,0
0.13269733035355488,1
0.7628455988272747,1
0.5302857852061486,1
0.7893760613625868,0
0.5036087994467914,1
0.10000000147228746,1
0.2335882828380484,0
0.732554795456433,1
0.8977012358937296,1
0.1339934130289592,1
0.49999360205173354,1
0.21808661837314514,0
0.12912549914024682,0
0.10000000147228746,0
0.3000065569829434,0
0.2257534293415762,0
0.20000655735101924,0
0.8788296757654616,1
0.12911719622276352,0
0.20000655735101924,0
0.3000065569829434,0
0.9981581699994571,1
0.6972263388801675,1
0.7999793258669511,1
0.32250425233006585,0
0.10000000147228746,0
0.4113262424194344,0
0.5976324743636007,1
0.4122765799113193,1
0.9999736044070969,1
0.5977918558992815,1
0.4004266455281928,1
0.13557650003924168,0
0.8967569389399327,1
0.7976447714181557,1
0.22693863128564631,1
0.2999939450593824,1
0.8975351667376867,1
0.6974780308312777,1
0.19999394542745824,1
0.5003695633196682,0
0.5059520088808538,0
0.9983873086980145,1
0.13397798111245363,0
0.23038202835044258,1
0.8906018610809516,1
0.3000065569829434,0
0.49999360205173354,1
0.8999793254988754,1
0.4405438023146273,1
0.1270636280792113,1
0.8777562961597546,1
0.48740895942502904,1
0.5018581094485014,1
0.49999360205173354,1
0.5063370053899274,1
0.6800604386722894,1
0.16112733329745366,1
0.2999939450593824,1
0.9928771006070329,1
0.7943466490017088,0
0.8904936013166365,1
0.22508129651622466,1
0.22031376691876595,0
0.10000000147228746,1
0.6999445781440756,1
0.796745749236799,1
0.691335585047863,1
0.5903734955782763,1
0.8999793254988754,1
0.2999939450593824,1
0.40000851978538976,0
0.41162862891260094,1
0.19999394542745824,1
0.5999445785121515,1
0.3226822143259347,0
0.10000000147228746,0
0.20000655735101924,0
0.10000000147228746,0
0.3000065569829434,0
0.22834975744198474,1
0.5043262366444725,1
0.4034453450591238,0
0.13211591514480314,0
0.22579679230400024,0
0.41220551793186067,0
0.896755035131958,0
0.23507209023847622,1
0.4122033791411537,0
0.5553943921204317,1
0.6949711044482079,0
0.6908262491210896,1
0.12671265478791224,0
0.8974512954663078,1
0.3000065569829434,0
0.49999360205173354,1
0.22627557399977744,1
0.8999793254988754,1
0.10000000147228746,1
0.4924004659344177,0
0.4111164495164988,0
0.22552074121292226,0
0.49999360205173354,1
0.19999394542745824,1
0.7072759809757432,1
0.6001258830939022,0
0.22346324085352826,1
0.10000000147228746,1
0.22634745632696604,1
0.2999939450593824,1
0.9981603158749552,1
0.5972439404344883,0
0.10000000147228746,1
0.29954058606758016,0
0.5974194688857496,1
0.2999939450593824,1
0.22524611246722478,0
0.5973714476527876,1
0.4110278936937334,0
0.6999445781440756,1
0.410424023139235,0
0.49999360205173354,1
0.3000065569829434,0
0.7955395003097101,1
0.9943680799332764,1
0.3000065569829434,0
0.10000000147228746,0
0.40000851978538976,0
0.8930068569573639,0
0.5976809084339906,1
0.31875715460762677,1
0.20000655735101924,0
0.3000065569829434,0
0.7964965521573193,1
0.3178448277547319,1
0.7977377945119027,1
0.7999793258669511,1
0.9971583181164799,1
0.6974229284380254,1
0.7857751012395291,1
0.3976081386361085,0
0.6897804561669622,1
0.22703157298519225,1
0.10000000147228746,0
0.4102093157624114,1
0.7883174547914934,1
0.20000655735101924,0
0.24388661286741992,1
0.4110815315088584,1
0.3999936024198094,1
0.8866272937372423,0
0.49476332868284906,1
0.10000000147228746,0
0.13307978560365405,0
0.6999445781440756,1
0.22783122487302562,1
0.6059581656848307,0
0.2247638202073661,0
0.7974817450031071,1
0.8977201248704463,1
0.3197499391495523,0
0.5024737498571018,1
0.41369421672653967,0
0.13283545932231947,1
0.7981799069096616,1
0.20000655735101924,0
0.5027604411359593,1
0.8999793254988754,1
0.40000851978538976,0
0.1362780990640259,0
0.8976996729748191,1
0.09387743086991526,0
0.500008519417314,0
0.412850562124262,1
0.3173305742795728,1
0.31901315121966534,1
0.7973496482369997,1
0.4120269961944097,1
0.697599201426689,0
0.5990012415814404,0
0.19999394542745824,1
0.13466842161349407,1
0.8940688037934177,1
0.7769227773817583,1
0.41066046987595495,1
0.11530842480055517,0
0.6970618585769899,0
0.7976260471362692,1
0.6001258830939022,0
0.2999939450593824,1
0.21613762865743028,0
0.1337042616581292,1
0.8858323515050815,1
0.22667511125737577,1
0.7936042226344293,0
0.40000851978538976,0
0.9787512451008392,1
0.5802189358051711,1
0.3185845620379962,1
0.1349581904577042,0
0.5621947160755323,1
0.49999360205173354,1
0.697915246320387,1
0.22529299788577595,1
0.40000851978538976,0
0.46609294344997704,1
0.3000065569829434,0
0.4432807979705021,1
0.6928695043920525,1
0.9896142558775015,0
0.13616952888096562,0
0.5970139355954083,1
0.13272662409887445,1
0.2999939450593824,1
0.49999360205173354,1
0.10000000147228746,0
0.19999394542745824,1
0.40351763173244,0
0.3900482181342228,0
0.10000000147228746,0
0.19999394542745824,1
0.2282399931558856,0
0.3181617445465479,1
0.9972950031244043,1
0.6817925842692543,1
0.2999939450593824,1
0.6999445781440756,1
0.21789137758060942,1
0.13777722190529937,0
0.22491939409432263,1
0.5025019037705104,0
0.19999394542745824,1
0.13263137968400424,1
0.3117857987444607,0
0.133360369446283,0
0.6980857361848553,1
0.40000851978538976,0
0.10000000147228746,1
0.136917113533887,0
0.8999793254988754,1
0.9961277865616571,1
0.8521783287327047,1
0.31919091956545825,0
0.10000000147228746,0
0.32000393856680387,1
0.1346906509463182,1
0.9893951246494956,1
0.20000655735101924,0
0.8432131962357571,1
0.6973593288724707,1
0.10000000147228746,0
0.22572137102255757,1
0.6835148675355919,1
0.19999394542745824,1
0.5869320227380789,1
0.10000000147228746,0
0.10000000147228746,0
0.3201720965565957,0
0.10000000147228746,0
0.49186424560083647,0
0.8975904875965945,1
0.6974285525136071,1
0.9971949886457704,1
0.503515317007582,0
0.41319655560072477,1
0.7701883055285554,1
0.19999394542745824,1
0.6972530423994217,1
0.6001258830939022,0
0.4102280061168089,0
0.9924228350984534,1
0.5055653478549876,1
0.5044915956417848,1
0.9964607282055372,1
0.6486196208975784,1
0.10000000147228746,0
0.13226378825931642,0
0.31728639614228266,0
0.7958868739106464,1
0.8961183388602123,1
0.6420401081912287,0
0.5030004039135101,0
0.9065478073574064,1
0.13494297903080907,1
0.5994865744907468,1
0.2999939450593824,1
0.3194775078793414,0
0.5958347442767598,1
0.7934805226381872,1
0.2999939450593824,1
0.6915026557041238,1
0.22372231715649193,0
0.47131760079176815,1
0.4994504374944371,0
0.13308534027415883,0
0.3999936024198094,1
0.4093664655054948,1
0.9959772187332848,1
0.8983491269260576,0
0.20000655735101924,0
0.13416042662275895,1
0.40000851978538976,0
0.13594546919743974,1
0.6934759770092765,1
0.12942633703709355,1
0.9000672183760611,0
0.6999445781440756,1
0.31260536744790696,1
0.41498201744435775,1
0.39913177415020534,1
0.5977107677136403,0
0.32253781035644136,0
0.22048272025808113,1
0.6952604319839428,1
0.41346207373537225,0
0.13504683125768388,0
0.9758970245530098,1
0.10000000147228746,0
0.21026346389953074,0
0.7999793258669511,1
0.8573523337685587,0
0.2999939450593824,1
0.19999394542745824,1
0.5007494057509935,1
0.3999936024198094,1
0.28764814198147987,1
0.3000065569829434,0
0.6001258830939022,0
0.1363119313482183,0
0.6953214868254861,1
0.10000000147228746,0
0.2074358153410669,1
0.3999936024198094,1
0.697155801388766,1
0.5961389012657308,1
0.5878532739324696,1
0.5999445785121515,1
0.3000065569829434,0
0.4780198762195233,1
0.9999736044070969,1
0.6973471793369472,1
0.9980678252883063,1
0.4788085638839871,0
0.501857364061465,1
0.20000655735101924,0
0.8999793254988754,1
0.9985132111549214,1
0.10000000147228746,0
0.3000065569829434,0
0.6385891992200344,1
0.13280975431589395,1
0.503389450560815,1
0.41031306202971557,0
0.13819649785556745,1
0.13601644629302564,1
0.781496000460057,1
0.49999360205173354,1
0.28988335986618136,1
0.2999939450593824,1
0.6791571154072309,1
0.10000000147228746,0
0.22017978753377324,1
0.10000000147228746,0
0.2999939450593824,1
0.7999793258669511,1
0.10000000147228746,1
0.12689231637532086,0
0.10000000147228746,0
0.10000000147228746,0
0.40624786459803897,0
0.12782167001969272,1
0.5613791143497084,0
0.1364944279587403,0
0.9985038662538296,1
0.1339617717677061,1
0.10000000147228746,0
0.21620414822185938,1
0.10000000147228746,1
0.5027099547042657,1
0.9926646878595793,1
0.31931227530686185,1
0.13556385138599567,1
0.13300210644169977,0
0.12697756244582672,1
0.22489753190619396,0
0.22741919242940006,1
0.40000851978538976,0
0.5026680103511312,1
0.7976213755513936,1
0.6999445781440756,1
0.5948510175543132,0
0.7999793258669511,1
0.5999445785121515,1
0.2999939450593824,1
0.9983631623726438,1
0.3194437683694431,1
0.13258529562179844,0
0.21889618271217207,0
0.2252231011675555,0
0.10000000147228746,0
0.31933154756932647,0
0.2999939450593824,1
0.6647805124861296,1
0.7918337177523006,1
0.9982510342075269,1
0.31984079536681165,1
0.3122707091464181,1
0.13455854391291633,1
0.4936877026039229,1
0.5039193215514299,0
0.3000065569829434,0
0.9985964737135964,1
0.1359757111749983,1
0.10000000147228746,0
0.5841190115402259,1
0.13632503234795854,1
0.3185984913643826,1
0.10000000147228746,0
0.10000000147228746,1
0.6001258830939022,0
0.40000851978538976,0
0.5972806013365803,1
0.10000000147228746,0
0.5675313282378106,1
0.7838147559123126,1
0.3088512909921984,1
0.1267485338098499,0
0.4930125729313931,0
0.41819893909256156,1
0.19999394542745824,1
0.10000000147228746,1
0.19999394542745824,1
0.8528916630714314,1
0.8623844271743737,0
0.19999394542745824,1
0.7926459788006444,0
0.11818709482101111,0
0.500008519417314,0
0.8980171215958928,1
0.9962366417433289,0
0.5999445785121515,1
0.20000655735101924,0
0.7999793258669511,1
0.6842790775341909,0
0.20533586841732995,1
0.30766347736104466,0
0.20000655735101924,0
0.10000000147228746,1
0.13516785035596826,0
0.2205351981270438,0
0.19999394542745824,1
0.1348634528350583,0
0.6999445781440756,1
0.6970974782460194,0
