h,race
3.620040544454099e-06,0
0.00010513606786284856,0
3.620040544454099e-06,0
9.868749308937006e-05,1
0.00016510712703690563,1
7.240081088908198e-06,1
7.932208557863939e-05,0
1.0860121633362297e-05,1
0.00011309723943403458,0
9.268033221777541e-05,0
0.00012033162830587931,0
0.0001727616584114157,0
7.872994079960219e-05,1
2.1720243266724594e-05,0
7.42025625399994e-05,0
0.00010004759536740205,1
8.57158169692509e-05,1
0.00010833753736811758,1
2.534028381117869e-05,1
2.8960324355632794e-05,1
7.33860313120126e-05,0
0.00022106179287939605,1
0.00010671407782947295,0
1.0860121633362297e-05,1
1.8100202722270495e-05,1
7.997245311333875e-05,1
7.240081088908198e-06,0
0.0002088023172312228,1
1.4480162177816397e-05,1
0.00010217455612953426,1
7.423056789166957e-05,0
9.979835275571308e-05,1
2.8960324355632794e-05,1
0.00030763810220493717,0
3.2580364900086895e-05,1
7.424678688073082e-05,0
0.0001600863433832236,1
3.2580364900086895e-05,0
3.620040544454099e-05,1
9.674803061345607e-05,0
3.620040544454099e-06,0
0.00010605156780122908,0
1.0860121633362297e-05,0
8.603115969534347e-05,0
7.340164203045319e-05,0
8.13855930252832e-05,0
8.971738462703169e-05,0
7.240081088908198e-06,0
7.984020648916428e-05,1
0.00012348786176493795,1
0.00011162325552951783,1
9.668722632990055e-05,0
1.0860121633362297e-05,0
7.240081088908198e-06,0
8.165864295613402e-05,1
9.913388409460811e-05,0
0.0001177795412022768,1
6.0280309404670245e-05,1
7.240081088908198e-06,0
0.00013869193477612074,1
1.0860121633362297e-05,0
0.00010858430385922312,1
8.228458932564875e-05,1
3.620040544454099e-06,0
0.00010858143448815873,1
9.52050427842987e-05,1
1.8100202722270495e-05,1
0.00011156596807060569,1
8.082672617264381e-05,1
0.00013465450425382682,1
0.00010918894834380699,1
7.381052010841005e-05,1
2.1720243266724594e-05,1
2.1720243266724594e-05,0
0.0002103067684413006,1
3.620040544454099e-06,1
0.00011019574326207612,1
1.4480162177816397e-05,1
8.161785049451925e-05,1
8.862827593592726e-05,0
0.0003040561709901181,0
0.00016665088831645082,1
7.240081088908198e-06,0
7.639733616433332e-05,0
7.240081088908198e-06,1
0.00010144188381225269,0
0.00018240793588085403,0
0.00010027055438718715,0
9.591824372558259e-05,0
3.620040544454099e-06,1
8.355632604019672e-05,1
9.638596370921413e-05,1
9.643363701086149e-05,1
9.23269543439553e-05,1
0.00010821490496818924,1
2.1720243266724594e-05,1
0.00020884099316000965,0
8.899088188337978e-05,0
2.1720243266724594e-05,1
3.620040544454099e-06,0
7.273085090208798e-05,0
0.00012360807018886136,1
9.549544448764142e-05,1
3.620040544454099e-06,0
1.8100202722270495e-05,1
2.8960324355632794e-05,1
8.01058482351119e-05,1
1.8100202722270495e-05,0
8.220885544182458e-05,1
0.00013548000226438803,0
8.948453601147385e-05,0
0.00017127468657249521,1
3.2580364900086895e-05,1
1.4480162177816397e-05,0
0.00015039696432504672,1
9.719551515582591e-05,1
0.00025773873915604245,0
0.00010248524643021625,0
1.0860121633362297e-05,1
0.00010017479675837315,1
0.0001833800978950729,1
1.4480162177816397e-05,1
7.959734288288314e-05,0
1.0860121633362297e-05,0
5.3604427432422786e-05,0
0.00010416245630057288,1
0.00010576962062262933,0
0.00011353048941190744,1
8.218223254541762e-05,1
8.226777904204858e-05,0
0.00012599464362714243,1
0.0001553589184726448,0
0.00010656725311576279,0
3.620040544454099e-06,1
7.364872083466444e-05,1
0.00011619032116828744,0
0.00014986497087127843,1
8.316050928805676e-05,1
3.620040544454099e-06,0
0.00010098549056839276,1
1.8100202722270495e-05,1
0.00020629870635625308,1
3.620040544454099e-06,0
3.620040544454099e-06,0
7.240081088908198e-06,0
1.4480162177816397e-05,0
5.22294795061241e-05,1
8.968282685225962e-05,0
0.00010664896761998129,1
2.1720243266724594e-05,1
0.00022258450281876848,1
7.109435752031642e-05,1
0.00017504335241356098,1
0.00014296612882173926,1
9.32089800770145e-05,1
0.00020768202658747755,1
8.941857005245734e-05,1
3.620040544454099e-06,1
3.620040544454099e-06,0
0.00014153117225640648,0
0.00010013194782192131,1
8.632645630489372e-05,0
0.00010291103085096129,1
9.66381627465335e-05,0
0.00010767429259157797,0
7.240081088908198e-06,1
1.4480162177816397e-05,1
7.240081088908198e-06,1
0.00010412400553744833,0
0.00010356787800444356,0
0.00010311545327456554,1
6.971659277517248e-05,1
5.629676270642344e-05,0
0.0001210261845318751,1
9.940825332098417e-05,0
1.0860121633362297e-05,1
0.00010334879550095237,0
0.00017345917974269105,1
9.269627962932396e-05,1
7.743056065286416e-05,0
8.833409091095544e-05,0
0.00011305921576272393,0
0.00012913312112388092,0
3.2580364900086895e-05,1
0.0001253045997553201,0
8.248158867518123e-05,1
7.503914480358481e-05,1
1.8100202722270495e-05,0
1.0860121633362297e-05,1
0.0001011624115717577,1
8.98391681469666e-05,1
7.240081088908198e-06,0
1.4480162177816397e-05,1
1.4480162177816397e-05,1
3.620040544454099e-05,1
4.100944272603732e-05,0
3.620040544454099e-06,1
7.240081088908198e-06,0
0.00010333981267171923,1
0.00010022166740132762,1
0.00020485385698135875,1
3.620040544454099e-06,1
8.573291714370455e-05,1
0.00011416178548399246,1
8.058718972239519e-05,1
1.8100202722270495e-05,0
9.757004388464885e-05,0
9.364927154407078e-05,1
8.318248432297368e-05,1
1.0860121633362297e-05,0
0.000136005525546708,0
1.0860121633362297e-05,1
0.00014398922716908332,0
8.060696542952734e-05,1
0.00015977300466065266,1
0.00011265377577243083,1
0.0001222292110117147,1
7.441107208664891e-05,1
7.790108069905303e-05,0
8.521504281491686e-05,1
7.496378239272109e-05,0
6.47459532019849e-05,1
9.532050294487227e-05,0
7.240081088908198e-06,0
9.639809732123645e-05,0
0.00010786443605286654,0
0.00010072209178980303,1
0.00010013881898663962,1
8.918419247744948e-05,0
9.851699990893548e-05,0
0.00013812330820175693,1
1.4480162177816397e-05,1
8.748592124137798e-05,1
1.8100202722270495e-05,0
8.236982269018335e-05,1
0.00013717084224932548,1
8.628822197177256e-05,1
1.0860121633362297e-05,0
7.657336258701944e-05,0
9.274969363668321e-05,0
8.129877888844824e-05,0
2.1720243266724594e-05,1
0.00029533999421766993,1
9.364951834444348e-05,0
0.00010704078390618292,1
0.0001104373924897984,1
4.1708092909208485e-05,0
2.8960324355632794e-05,1
9.087614609330067e-05,0
3.620040544454099e-06,1
8.294460075852107e-05,1
3.620040544454099e-06,1
7.555167397914285e-05,0
1.0860121633362297e-05,0
8.832564333477711e-05,0
0.0001783156719003371,1
9.391516752696687e-05,1
3.620040544454099e-05,1
0.00010182897598699995,1
0.00018394389610151463,0
1.8100202722270495e-05,1
7.564808979203429e-05,0
7.425402906383882e-05,0
2.1720243266724594e-05,0
8.622341482267033e-05,1
0.00011152959604155237,1
8.545281531070954e-05,0
0.00021999492701381136,1
0.00017222514582841385,0
0.0001266698022054867,1
0.0001580841128325416,0
0.00013009696980298494,1
1.0860121633362297e-05,1
0.00012209768252778062,0
3.620040544454099e-06,0
8.509778682817987e-05,0
0.00011633965295417123,1
5.5891086597619304e-05,0
8.73424589457982e-05,0
0.00010791842686645907,1
1.0860121633362297e-05,0
1.0860121633362297e-05,1
0.0001192515858547711,1
7.270226399347242e-05,1
0.00013688876872582846,1
3.2580364900086895e-05,1
9.775488464005148e-05,0
9.719713963588742e-05,1
7.570021465379367e-05,1
9.762668956009093e-05,1
9.39254182725273e-05,1
1.0860121633362297e-05,1
9.126977725783147e-05,0
0.000103961667383875,1
2.1720243266724594e-05,0
3.620040544454099e-06,0
8.95003847704209e-05,0
9.755134273157005e-05,0
0.00011237398985186842,1
1.4480162177816397e-05,0
1.8100202722270495e-05,1
0.00011508236546582023,1
7.240081088908198e-06,0
8.818240780711536e-05,0
9.417388795477893e-05,1
0.00014435395887228434,1
3.620040544454099e-06,0
3.620040544454099e-05,1
7.57497118872784e-05,0
9.289219518347126e-05,0
1.0860121633362297e-05,1
0.00010804422697305202,1
0.00010448889706092491,1
2.1720243266724594e-05,0
9.93334506370177e-05,0
7.847674942454349e-05,1
7.240081088908198e-06,1
0.00022327486481661852,1
9.849561372463272e-05,1
3.620040544454099e-06,0
3.620040544454099e-06,0
7.240081088908198e-06,0
3.620040544454099e-06,0
8.110755369653375e-05,1
0.0001034724186570543,0
0.00018037369914577253,1
3.620040544454099e-06,0
8.435729686724709e-05,1
8.347197573442525e-05,0
8.325129388050144e-05,1
8.534789685926143e-05,1
0.0001169044285411215,0
0.00010565774224616524,1
0.0001483409910804201,1
7.240081088908198e-06,0
0.0002473568293205758,1
0.00010207175709256227,0
0.0001252047083537681,1
8.293383964642535e-05,0
0.0002014977730162324,0
0.00010181378938702779,1
0.0002100331572190469,1
3.620040544454099e-06,1
8.809176469064408e-05,1
0.0002735306592983845,0
8.069778483262183e-05,1
3.620040544454099e-06,0
7.240081088908198e-06,1
0.0001400466466612938,1
0.00016079535336483594,1
1.0860121633362297e-05,0
0.00024845877634958804,0
2.534028381117869e-05,1
9.177225840798325e-05,1
0.00012246284307064405,1
2.534028381117869e-05,1
3.620040544454099e-06,0
7.612987970976021e-05,0
7.240081088908198e-06,0
3.620040544454099e-06,0
8.710138066025396e-05,0
8.27745005047012e-05,1
0.00014509718230357166,1
8.080750035539411e-05,0
7.727171834376996e-05,1
7.419407053609475e-05,1
2.1720243266724594e-05,1
0.0001959669091382419,1
2.1720243266724594e-05,0
3.620040544454099e-06,0
2.534028381117869e-05,1
7.240081088908198e-06,1
7.077689301754976e-05,0
0.00015474303390024407,1
7.240081088908198e-06,0
8.238154102182601e-05,0
3.620040544454099e-06,0
7.821832832267614e-05,0
3.620040544454099e-06,1
8.577667841690844e-05,1
0.00020714500587758124,1
1.8100202722270495e-05,0
7.693750156325358e-05,1
2.534028381117869e-05,1
9.981802479861142e-05,0
7.403231147531337e-05,0
0.00016691230178192195,1
0.00016143652662237786,1
0.00019181382364207367,1
1.4480162177816397e-05,0
0.00011473259600607673,1
3.620040544454099e-06,0
0.00012627707625967162,1
2.8960324355632794e-05,0
7.388710751409472e-05,0
7.794303218483597e-05,0
2.1720243266724594e-05,1
0.00011110624192059574,1
7.163763782662472e-05,0
0.00013243641197057345,0
3.620040544454099e-06,0
1.8100202722270495e-05,0
3.620040544454099e-06,0
3.620040544454099e-06,0
7.325046862847467e-05,1
8.563361224861365e-05,1
0.0001052061691750137,1
1.0860121633362297e-05,1
8.26421085360033e-05,1
6.256128212955346e-05,0
0.0001997197161959358,0
9.661312539394721e-05,0
7.240081088908198e-06,1
8.154520831847546e-05,1
8.042717620137571e-05,1
3.620040544454099e-06,0
9.881805594130869e-05,1
3.620040544454099e-06,0
0.00012128288345308113,1
0.00011861959864324053,1
8.225335582585102e-05,0
0.00010652347880485869,1
0.0001578947520486429,1
0.00010596547964400346,1
8.802562981199827e-05,1
9.142903662836615e-05,0
8.707321955425033e-05,0
0.00013277276427002362,1
8.055787817744908e-05,0
3.620040544454099e-06,0
3.2580364900086895e-05,1
0.00011415452964417325,1
7.650526275675245e-05,0
8.097112661370439e-05,1
7.961670371402506e-05,1
7.221522870566335e-05,1
2.1720243266724594e-05,1
0.00010723523672031871,1
0.00010678870440942941,1
3.620040544454099e-06,0
0.00012478174891838195,1
3.620040544454099e-06,1
9.700926320386821e-05,1
1.8100202722270495e-05,0
7.240081088908198e-06,1
8.790329621972554e-05,1
0.0001087076393496635,1
8.722482081840316e-05,1
0.00011862807142665889,0
9.202671727644479e-05,0
7.626903640303309e-05,1
3.620040544454099e-06,0
9.338343727583164e-05,0
3.620040544454099e-06,0
3.620040544454099e-06,0
9.23143556336757e-05,0
9.446310685232153e-05,1
0.00011093564762518615,0
7.297059997271799e-05,1
0.00010511424242749644,0
0.00011345413618868005,0
3.2580364900086895e-05,0
7.420473317041451e-05,1
0.00022825105319612918,1
8.23012837561548e-05,0
0.00011075833961291074,0
1.4480162177816397e-05,0
0.0001238656299731436,0
8.46012435438459e-05,0
7.114146966606745e-05,1
9.447824978470952e-05,1
0.00010479636240356296,1
3.620040544454099e-06,0
9.218256214904534e-05,1
0.00011642565632935208,1
7.787533898796607e-05,0
0.00010280764476007288,1
3.620040544454099e-05,1
1.8100202722270495e-05,0
8.085068872272475e-05,0
0.00013382161494901964,0
7.95044001271027e-05,0
3.620040544454099e-06,1
1.0860121633362297e-05,0
7.864407010785445e-05,0
8.74373268643396e-05,0
7.240081088908198e-06,1
0.00015884650442466334,1
0.00018864432885985676,1
0.00010758420479017962,0
8.004258076615224e-05,1
3.620040544454099e-06,0
1.0860121633362297e-05,1
0.0001305666972956176,1
0.00012458512128699735,1
0.00015273435553702814,1
8.792537292369671e-05,1
8.417651460935551e-05,0
7.637971776248383e-05,0
0.00018394559994628143,0
3.620040544454099e-06,0
0.00015125800666361018,1
7.741686904308453e-05,1
1.8100202722270495e-05,0
9.215144339449288e-05,1
1.4480162177816397e-05,1
8.702800865803532e-05,0
8.506086400177526e-05,0
8.909613884341311e-05,0
8.754086652185509e-05,0
3.620040544454099e-06,1
1.0860121633362297e-05,1
7.240081088908198e-06,1
8.670277418208047e-05,1
3.620040544454099e-06,0
1.0860121633362297e-05,0
9.677495028111472e-05,0
1.0860121633362297e-05,0
1.0860121633362297e-05,1
0.00010479847783284729,1
0.00016480579441225494,0
9.659486278097633e-05,1
0.00012073938559956298,0
7.767269285047159e-05,0
0.00014608193732393787,1
0.00013767311596460318,0
0.00011437084985338485,0
3.620040544454099e-06,0
3.620040544454099e-06,0
1.4480162177816397e-05,1
7.27745922095399e-05,0
0.00010406248479505478,1
2.1720243266724594e-05,0
1.0860121633362297e-05,1
3.620040544454099e-06,0
7.240081088908198e-06,0
9.2936713119992e-05,1
0.00017055860480158196,1
8.145730341291093e-05,1
0.00016740170161541094,1
8.288373853699896e-05,1
8.586467583862697e-05,1
1.8100202722270495e-05,1
8.233426457888545e-05,0
0.00010428329652357274,1
1.0860121633362297e-05,1
8.859077302595417e-05,1
0.00010039405782669062,0
9.940947506301644e-05,1
8.540401886398576e-05,1
1.8100202722270495e-05,1
1.0860121633362297e-05,0
9.649305783603925e-05,0
7.19946433086286e-05,0
1.4480162177816397e-05,0
0.0001275129571583625,0
0.0001318284900718673,1
7.48228241136432e-05,1
0.00018969395637454266,0
8.013197284912711e-05,1
3.620040544454099e-06,0
2.534028381117869e-05,1
1.0860121633362297e-05,1
3.620040544454099e-06,0
9.685643824375968e-05,1
3.620040544454099e-06,0
7.634013504820381e-05,0
0.00011707033632179755,0
3.620040544454099e-06,0
7.839923423299809e-05,0
8.969107070695473e-05,1
1.0860121633362297e-05,0
9.756759504864277e-05,0
9.642566282346053e-05,1
0.0002711385445226487,0
9.851301398108785e-05,0
0.00014841186061731812,1
8.642835162849315e-05,1
1.0860121633362297e-05,1
9.930181885716116e-05,0
5.65803040340832e-05,1
1.8100202722270495e-05,0
0.00015144527061761314,1
7.240081088908198e-06,0
1.0860121633362297e-05,1
0.0001276425260630951,1
0.0001077897196078869,1
0.0001045350640460555,1
0.00013694286590909272,1
6.330008709975065e-05,1
3.620040544454099e-05,1
3.620040544454099e-06,1
2.534028381117869e-05,1
0.00011895214585232174,0
3.620040544454099e-06,0
8.080460645530292e-05,0
9.577564097201785e-05,1
3.620040544454099e-06,0
3.620040544454099e-06,0
8.380649417344793e-05,0
2.8960324355632794e-05,1
0.00011168402148589653,0
0.00012995203208631718,1
3.620040544454099e-06,0
3.620040544454099e-06,0
3.620040544454099e-06,0
8.726535028395238e-05,1
1.4480162177816397e-05,0
8.773616007524124e-05,0
9.986172929738068e-05,0
1.0860121633362297e-05,1
9.076834255444132e-05,1
0.00011077807445267948,0
8.770231737035406e-05,1
0.00013552804939875412,0
0.00011842052931098675,1
3.620040544454099e-06,1
3.620040544454099e-06,1
0.0001946240680660467,1
9.829028777536718e-05,1
3.620040544454099e-05,1
0.00010225184275101958,1
9.638566695726029e-05,0
0.00010837601586975072,0
8.799539090754605e-05,0
0.00010603923718693675,0
7.564983633473735e-05,1
1.4480162177816397e-05,0
3.2580364900086895e-05,1
1.0860121633362297e-05,0
9.331661899291591e-05,1
7.706901559032469e-05,1
0.0001105140188558411,1
8.25972472833612e-05,0
1.0860121633362297e-05,1
9.57585611529101e-05,1
9.945962284988239e-05,1
6.312009073783602e-05,1
0.00013703790612954478,0
7.2535028972551e-05,0
8.093489633287174e-05,1
0.00010985698457038398,0
0.0001165450309376445,0
9.872093026382607e-05,1
2.1720243266724594e-05,1
9.486945313895818e-05,0
0.0001600210950057488,1
2.1720243266724594e-05,1
7.96681875357163e-05,0
0.00010052457695101087,1
8.688164207870411e-05,1
0.00012407648056560707,1
0.00010182770051239589,1
3.620040544454099e-06,0
0.00015945959738801713,1
0.00010489594004477534,1
2.534028381117869e-05,1
0.000171580605231875,1
8.278577806448181e-05,1
8.952734588218662e-05,1
8.2611261998844e-05,1
7.898708942981275e-05,0
0.00011702750899892111,0
7.412841414498761e-05,1
1.8100202722270495e-05,1
9.022853610170538e-05,1
0.0001071750031500158,0
0.0001586203332611169,1
3.620040544454099e-06,1
0.00010438986789974286,0
8.24505148540457e-05,1
2.534028381117869e-05,1
0.00010851778091189432,1
0.00025662031913873724,1
1.8100202722270495e-05,0
8.038245694374599e-05,0
7.240081088908198e-06,0
0.00010636130274414423,0
8.324933232925429e-05,1
0.00019086674857523949,1
7.486763561220501e-05,0
1.4480162177816397e-05,1
3.620040544454099e-06,0
0.00012197067040758126,1
9.670342327594718e-05,1
7.240081088908198e-06,1
0.00010696488799280403,1
9.425563841141696e-05,1
0.00016019665074935833,1
0.00010539423428455934,0
0.00010293654327459808,1
3.620040544454099e-06,0
7.240081088908198e-06,1
7.704665277399372e-05,1
8.415346703979486e-05,1
9.173807448917632e-05,1
0.0002531602595458053,1
0.00024594894012525885,1
9.210448424359363e-05,0
0.00012241985002923328,1
9.85357140084907e-05,1
9.611549815562478e-05,1
7.359924716699932e-05,1
7.296441451944366e-05,1
8.348185835708387e-05,1
9.537738983710203e-05,1
3.620040544454099e-06,0
2.8960324355632794e-05,1
7.464323021477533e-05,0
0.0002694620236902063,0
7.916773032391014e-05,0
0.0001401967934692934,1
7.949154069693974e-05,0
7.601811858613359e-05,1
0.0001848373715582534,1
0.00020942612663951723,1
0.00012757404063578657,0
8.314414725340023e-05,1
3.620040544454099e-06,1
5.125008696386688e-05,0
0.0002313204041399087,1
0.00010449383661418352,1
8.189654203123815e-05,1
1.8100202722270495e-05,1
8.908557795342892e-05,0
5.512776445470543e-05,0
3.620040544454099e-06,0
1.0860121633362297e-05,0
5.6940494001632956e-05,0
7.240081088908198e-06,0
0.0001599834667728834,1
5.524124718509124e-05,0
7.240081088908198e-06,0
1.0860121633362297e-05,0
0.00010828458298554296,1
9.941595774156984e-05,1
2.8960324355632794e-05,1
0.00022900986275067322,0
3.620040544454099e-06,0
9.24319450540609e-05,0
9.179308678048236e-05,1
8.239648027135521e-05,1
3.620040544454099e-05,1
9.591111364380735e-05,1
0.00010296295924698255,1
7.809997192412174e-05,0
0.00010934212975553342,1
0.00010576283832468248,1
8.615349568053613e-05,1
1.0860121633362297e-05,1
0.00011093232984681965,1
9.496518772249541e-05,1
7.240081088908198e-06,1
5.602815726172853e-05,0
9.48792493668691e-05,0
0.00010320150806744555,1
7.779159288550874e-05,0
7.582113240003979e-05,1
0.00012945837482309844,1
1.0860121633362297e-05,0
1.8100202722270495e-05,1
3.2580364900086895e-05,1
0.00019332629949598515,1
9.750524732003271e-05,1
0.000154636323856537,1
0.00012031053035618355,1
9.128062425546784e-05,1
1.8100202722270495e-05,1
9.105898024624921e-05,1
0.00014769258005067255,1
0.0002710255876550138,1
1.0860121633362297e-05,1
0.0001353086382745564,1
0.00011674518294577213,0
0.0001309509954014021,1
7.607682292352581e-05,1
9.414073450601989e-05,0
3.620040544454099e-06,1
2.534028381117869e-05,1
0.00010243012919642337,1
0.00011303806797680872,1
7.218013289045318e-05,1
3.2580364900086895e-05,1
1.0860121633362297e-05,1
1.4480162177816397e-05,0
9.667453058395266e-05,1
7.240081088908198e-06,1
2.1720243266724594e-05,1
8.064538384608968e-05,0
3.620040544454099e-06,0
7.240081088908198e-06,0
3.620040544454099e-06,0
1.0860121633362297e-05,0
8.051450924925086e-05,1
9.428691838284564e-05,1
0.00010120337918491265,0
7.195523961012858e-05,0
8.526528889890072e-05,0
8.891228062691472e-05,0
0.00010692727708644316,0
0.00030234060325238816,1
8.969654409807649e-05,0
0.0001809986381269163,1
0.00010715810411568694,0
0.00011946911722103884,1
4.94579207173725e-05,0
0.00010605487301616106,1
1.0860121633362297e-05,0
1.8100202722270495e-05,1
7.767283893758486e-05,1
3.2580364900086895e-05,1
3.620040544454099e-06,1
0.00012507586365803072,0
8.423641928827018e-05,0
7.828229522658634e-05,0
1.8100202722270495e-05,1
7.240081088908198e-06,1
0.0002649371883509345,1
2.1720243266724594e-05,0
5.288239999985272e-05,1
3.620040544454099e-06,1
8.235439304706667e-05,1
1.0860121633362297e-05,1
0.00011250475227907885,1
0.00010341372337422897,0
3.620040544454099e-06,1
0.00012267779817083573,0
9.318927233347031e-05,1
1.0860121633362297e-05,1
2.6713321020783693e-05,0
9.076996709956601e-05,1
8.998845332317975e-05,0
2.534028381117869e-05,1
8.462009813979978e-05,0
1.8100202722270495e-05,1
1.0860121633362297e-05,0
0.00010324785892559449,1
0.0001333543062155847,1
1.0860121633362297e-05,0
3.620040544454099e-06,0
1.4480162177816397e-05,0
0.00012466083178378176,0
9.231022729427802e-05,1
9.142575817127255e-05,1
7.240081088908198e-06,0
1.0860121633362297e-05,0
0.00010927854555714802,1
8.252492748337336e-05,1
9.209317617797449e-05,1
2.8960324355632794e-05,1
0.00011293636700553792,1
9.00074122128551e-05,1
0.00014611627194716556,1
0.00011282526026963526,0
0.00011900688026831956,1
8.409968107344942e-05,1
3.620040544454099e-06,0
8.474656722539208e-05,1
0.0002740014039143663,1
7.240081088908198e-06,0
0.00020671807414304706,1
9.309044325769316e-05,1
1.4480162177816397e-05,1
0.00013977163789466722,0
0.00011259752046520096,1
3.620040544454099e-06,0
7.432071451384636e-05,0
2.534028381117869e-05,1
7.834932573199261e-05,1
0.00024928757018359045,0
8.828542082486475e-05,0
0.00010098360787591005,1
0.00011141152592697141,1
0.00022069630005499467,0
9.035339086025912e-05,1
8.77824864800865e-05,0
7.392438597543745e-05,1
0.00010222003782926818,1
7.240081088908198e-06,0
9.084135043896426e-05,1
3.2580364900086895e-05,1
1.4480162177816397e-05,0
7.899818825514662e-05,0
0.00011093997757520032,1
0.0001460410822516459,0
1.8100202722270495e-05,0
8.95132015541999e-05,1
8.182196170752739e-05,1
5.348632239116113e-05,1
9.81291647382757e-05,1
7.854912072909314e-05,1
9.678669523803835e-05,0
9.644685478087772e-05,0
7.240081088908198e-06,1
7.543346803604755e-05,1
0.00011734530084310274,1
0.00016545404157098406,1
9.41879187455871e-05,1
0.00011231153050250435,0
9.74039593738737e-05,0
0.0001047772087762681,1
2.1720243266724594e-05,0
1.0860121633362297e-05,1
0.0001094580179974685,0
7.943931819039761e-05,1
0.00014726159684122093,1
8.44327243184147e-05,1
0.00012090990410068146,0
1.4480162177816397e-05,0
0.00018329157866509027,1
0.00013737036621295023,1
8.615871269646724e-05,1
7.172808994065588e-05,0
0.00016390746186410127,1
1.8100202722270495e-05,1
9.455426428945488e-05,1
8.160006670860456e-05,1
1.4480162177816397e-05,0
0.00016210962345298023,1
1.0860121633362297e-05,0
0.00019648710104599684,1
0.00011172608999194113,1
0.00014378231663374593,0
7.908858088445507e-05,0
8.912261648615049e-05,1
7.712118967678344e-05,1
1.0860121633362297e-05,1
1.8100202722270495e-05,1
3.620040544454099e-06,0
7.240081088908198e-06,1
0.00011152165704197629,0
0.00012380518161328103,0
3.620040544454099e-06,0
7.240081088908198e-06,1
8.403563600944122e-05,0
8.019912414356165e-05,1
0.00011776874987373812,1
0.00014091086093609315,1
1.0860121633362297e-05,1
2.534028381117869e-05,1
8.529710464608826e-05,1
7.915067347402133e-05,0
7.718372195858265e-05,1
9.528580901272288e-05,0
7.240081088908198e-06,1
7.189729000326964e-05,1
9.304115949547712e-05,0
7.319978169263266e-05,0
9.624270638971444e-05,1
1.4480162177816397e-05,0
3.620040544454099e-06,1
7.631868712305955e-05,0
3.2580364900086895e-05,1
0.00011934725772953108,1
0.00022514835051361113,1
7.087580196985291e-05,0
3.620040544454099e-06,0
7.9536724662589e-05,1
7.750191478551762e-05,1
0.00014736088299795218,1
7.240081088908198e-06,0
0.00022619664265002053,1
9.808173754713842e-05,1
3.620040544454099e-06,0
8.124409619755006e-05,1
0.0001346894422255802,1
7.240081088908198e-06,1
0.00011780987802870868,1
3.620040544454099e-06,0
3.620040544454099e-06,0
8.159236549327872e-05,0
3.620040544454099e-06,0
0.0001227142335680976,0
0.00011283460594604323,1
0.0001054070342991653,1
0.00010974638879869216,1
8.710596645274318e-05,0
8.613565619557585e-05,1
0.0001720862177244352,1
