h,Married
0.7547325,0
0.7011343,0
0.83658355,0
0.567396,0
0.8539464,0
0.7657356,1
0.34633285,0
0.8152013,0
0.628812,0
0.6797878,0
0.61610323,1
0.7449975,1
0.7781036,1
0.8450653,0
0.90232664,0
0.89297026,1
0.91750985,0
0.9025852,0
0.8692374,0
0.6793431,0
0.9368938,0
0.8298602,0
0.841703,1
0.57405454,0
0.77756774,0
0.8249108,0
0.6447539,0
0.8253646,0
0.8244776,0
0.7856015,1
0.8543632,1
0.8697466,0
0.503704,0
0.76480055,0
0.53783345,0
0.4895543,1
0.70315474,0
0.8245932,1
0.6972539,0
0.66058606,0
0.8445384,1
0.8572583,0
0.7498993,1
0.6143386,0
0.6732658,0
0.82291985,0
0.40856147,1
0.6671481,0
0.89352936,1
0.653971,0
0.78665715,1
0.728114,1
0.82764626,1
0.8206671,0
0.78962284,0
0.29320237,1
0.7763149,0
0.8391096,0
0.80078954,1
0.81272984,0
0.8907329,1
0.8010975,0
0.8701776,0
0.7403043,0
0.80325985,0
0.8101372,0
0.8262764,0
0.56130785,1
0.9014338,1
0.77455133,0
0.84608614,0
0.6643323,0
0.8487151,0
0.92102295,1
0.7019835,1
0.85916716,0
0.8538087,0
0.8922668,1
0.9027006,1
0.7913007,1
0.81942093,1
0.8695099,0
0.8297572,0
0.7385382,0
0.8491094,0
0.8191766,0
0.9133619,1
0.8843907,0
0.8142237,1
0.61980325,1
0.78502876,0
0.7918872,0
0.8221268,1
0.9112463,0
0.8196963,0
0.84418565,0
0.2624368,1
0.8458144,0
0.8473762,1
0.837917,0
0.7574017,0
0.69501674,1
0.829403,0
0.8473636,1
0.82954895,0
0.8528841,0
0.89205784,1
0.81824785,1
0.70626706,0
0.9087741,0
0.68040013,0
0.72166365,0
0.84317964,1
0.902555,0
0.823399,1
0.7817253,1
0.85843956,0
0.7574532,0
0.8799428,0
0.85758495,0
0.8224336,1
0.7761914,0
0.920036,1
0.83730876,1
0.8542833,1
0.39248314,0
0.7958053,1
0.85678244,0
0.93063104,0
0.71260387,0
0.76925176,0
0.697375,0
0.7478626,1
0.77826816,1
0.6786023,0
0.6793431,0
0.75603426,1
0.8317322,0
0.8257188,0
0.5749934,0
0.5462999,0
0.86364675,0
0.82569295,1
0.8611335,1
0.7815218,1
0.78895557,1
0.8443715,1
0.6112337,1
0.7772905,1
0.734576,0
0.4764886,1
0.7748911,1
0.7430701,0
0.84532577,1
0.90404665,0
0.61208236,0
0.83598036,0
0.84225583,0
0.7141225,1
0.8058223,1
0.8392723,0
0.78614783,0
0.8801206,0
0.82315993,0
0.855814,0
0.774204,1
0.710413,0
0.78998923,0
0.60950935,1
0.66576695,0
0.8452078,0
0.88745105,0
0.5549475,0
0.8918282,1
0.84714246,0
0.80143505,0
0.7377466,1
0.79032594,0
0.76514965,1
0.8454629,1
0.80199844,1
0.8291425,1
0.64488196,1
0.60899496,0
0.8283039,1
0.6355678,0
0.84317917,0
0.37150034,0
0.78365004,0
0.82220054,0
0.7717195,1
0.6828119,1
0.8030659,1
0.9144607,1
0.5469302,0
0.8800965,1
0.6054952,1
0.8675426,0
0.57539064,0
0.85573024,0
0.6174252,0
0.84332263,0
0.69186366,0
0.86319727,1
0.8028718,1
0.7374694,0
0.7506911,1
0.52086014,0
0.879452,1
0.7485472,1
0.6993496,1
0.8854737,0
0.83103234,0
0.3414077,0
0.862977,0
0.7910639,0
0.72120285,0
0.9092835,0
0.7165603,1
0.8317923,1
0.825577,1
0.86136526,1
0.57876396,1
0.80161506,1
0.758337,0
0.8096072,0
0.8460293,0
0.8225581,1
0.8402726,0
0.7923797,1
0.72307307,0
0.82252455,1
0.8277796,0
0.9436466,1
0.5811705,0
0.8597889,0
0.794017,1
0.8114993,0
0.85062635,1
0.6002381,0
0.83767307,0
0.6972673,1
0.9193854,1
0.8430984,1
0.8223836,0
0.55189204,1
0.67685264,0
0.8495475,0
0.8261163,1
0.8036822,1
0.788192,0
0.9005132,0
0.93586946,0
0.9047795,1
0.095402785,0
0.8200807,0
0.9018038,0
0.70051396,1
0.8256926,1
0.70626706,0
0.5580761,0
0.8264577,0
0.7803822,1
0.8245452,0
0.47348422,0
0.71078503,1
0.85020757,0
0.83526134,0
0.81837314,1
0.84593076,1
0.7419724,0
0.89542276,0
0.45139045,0
0.7320918,0
0.7893428,1
0.85355055,1
0.87483025,1
0.79209197,0
0.6536569,1
0.8837189,0
0.8591552,1
0.5752125,1
0.45255384,0
0.8117338,0
0.78519696,0
0.8332652,0
0.84434915,0
0.85110515,0
0.5262467,0
0.8311098,0
0.88738024,0
0.9053707,1
0.9102483,1
0.8197104,0
0.9248462,0
0.7822264,1
0.29541415,0
0.905355,1
0.8595832,0
0.8936809,0
0.7305114,0
0.7506963,0
0.88787216,1
0.7595061,0
0.8995839,1
0.7658222,0
0.85373414,0
0.7641272,1
0.7683114,1
0.8309886,0
0.657787,0
0.44829872,0
0.8373636,0
0.77909833,0
0.8323118,0
0.9092312,0
0.7125072,0
0.8337301,0
0.8066056,1
0.74924415,1
0.89054114,1
0.6676526,1
0.82465196,1
0.7471955,0
0.6617258,1
0.6534818,1
0.92915916,0
0.85667163,0
0.90374166,1
0.92401415,0
0.44058475,0
0.7480626,0
0.6584503,0
0.6956113,0
0.86975217,1
0.7111557,0
0.8359244,0
0.8347439,0
0.6685687,0
0.302449,1
0.75156784,0
0.88132536,1
0.863162,0
0.80225194,0
0.73262423,1
0.60787493,1
0.84284633,1
0.81067216,1
0.8164182,0
0.7516162,0
0.8396259,0
0.84533906,0
0.8519963,0
0.66283524,0
0.8589355,0
0.67873776,1
0.8133277,1
0.7914323,0
0.9568416,0
0.66695756,1
0.5748754,1
0.8814854,1
0.8659395,0
0.8821841,1
0.758757,0
0.7731681,0
0.9163557,1
0.8506831,0
0.90595716,1
0.42743453,0
0.740973,1
0.7541099,1
0.19945112,1
0.6639402,1
0.5636346,0
0.6018798,1
0.882135,1
0.86233306,1
0.9287649,0
0.35831118,0
0.7112383,1
0.8693642,0
0.82883847,0
0.77956355,0
0.6700305,0
0.84359896,1
0.6990579,1
0.7694058,1
0.78778124,1
0.8539774,0
0.58538556,0
0.81234396,1
0.746204,0
0.8146267,0
0.6209619,0
0.8206929,0
0.81369114,0
0.67739666,0
0.867658,1
0.7694058,1
0.68479896,0
0.7958025,1
0.80749136,1
0.8350808,0
0.6702866,1
0.7753709,1
0.91026115,1
0.6550076,1
0.77896965,1
0.8326578,0
0.7763775,0
0.64564687,1
0.77378315,0
0.6531384,1
0.79087114,1
0.8511889,1
0.7795765,0
0.7958052,0
0.74022347,1
0.85214335,0
0.63707685,0
0.5839288,1
0.84042674,0
0.550853,0
0.5263304,0
0.86253494,0
0.65752935,0
0.62310517,0
0.85082227,0
0.85590214,0
0.8490743,0
0.80652076,1
0.7309603,0
0.83348584,0
0.8641735,0
0.7933709,0
0.82126814,0
0.847568,1
0.8114212,0
0.91351604,1
0.7960097,1
0.7315448,1
0.86307997,1
0.7491481,1
0.8644954,1
0.4347479,0
0.5452234,1
0.8384211,1
0.7108761,0
0.8473661,1
0.8150057,1
0.752372,0
0.85416245,0
0.8267066,0
0.7590307,0
0.8623354,1
0.7256239,1
0.85563564,1
0.81475836,1
0.6991301,0
0.6041315,1
0.67542744,0
0.8142079,1
0.7360342,1
0.6134462,1
0.840704,0
0.82074547,1
0.6894086,0
0.8835736,0
0.8634805,1
0.8201416,1
0.9023454,1
0.7310744,1
0.88571906,1
0.7219915,1
0.7726091,1
0.5531087,1
0.6832375,0
0.7368046,1
0.79364645,0
0.407894,0
0.7671416,1
0.8201416,1
0.761007,0
0.4927672,1
0.74070925,0
0.61597955,1
0.8420292,0
0.6237012,0
0.79413426,0
0.6555468,0
0.68863446,1
0.72311366,0
0.8317975,0
0.8767382,1
0.6255028,1
0.81875056,1
0.46308792,1
0.9070966,0
0.8187672,0
0.47234714,1
0.83273983,0
0.42070043,1
0.93088305,0
0.5986147,1
0.5693327,0
0.6780519,0
0.83351606,0
0.81532204,0
0.8452803,0
0.7190115,0
0.8273855,1
0.7809491,0
0.851788,0
0.8298653,0
0.90506434,1
0.7390416,0
0.6537442,0
0.9189878,1
0.8100342,0
0.8592028,0
0.56783277,1
0.6386347,0
0.8258113,1
0.77167463,0
0.72283036,1
0.86296976,0
0.697493,0
0.7177452,1
0.675698,1
0.6891167,0
0.84968764,0
0.8082817,0
0.5481023,1
0.6220171,1
0.85555995,1
0.57876396,1
0.50460994,1
0.5721508,1
0.9314676,1
0.6458459,0
0.8562446,0
0.8622315,1
0.81074136,1
0.7397722,0
0.84220004,1
0.95089024,1
0.7756932,0
0.73268706,1
0.83757913,1
0.7472369,1
0.58131737,1
0.6598491,0
0.8322511,1
0.7922746,0
0.80951655,0
0.7505881,0
0.71534663,0
0.83087873,0
0.80732894,0
0.72525656,1
0.55054355,0
0.8415851,0
0.8063126,0
0.83281314,1
0.826112,1
0.78265244,0
0.8598961,1
0.8038423,1
0.41184077,0
0.7900229,1
0.6141617,1
0.8539234,1
0.6752638,0
0.7683899,0
0.59876066,1
0.800605,1
0.9587203,0
0.7918195,1
0.8350538,1
0.78121775,0
0.77861744,0
0.8723057,0
0.8947411,1
0.7224995,0
0.71444863,0
0.8391404,0
0.8039914,0
0.77875555,0
0.78382456,0
0.6842532,0
0.6736522,0
0.85332286,0
0.6527401,0
0.65550196,0
0.88331085,0
0.84238786,0
0.5913349,0
0.90485346,0
0.8965691,0
0.85177934,0
0.8466093,1
0.8201369,1
0.6806403,1
0.860182,0
0.65703624,0
0.82507145,1
0.82497555,1
0.84581655,0
0.9197356,0
0.82889205,0
0.80690104,0
0.48054978,1
0.7951788,0
0.82795125,0
0.8158162,1
0.67725754,1
0.47879934,0
0.65728575,1
0.75942606,0
0.72857946,0
0.8668731,0
0.7607313,0
0.8979071,0
0.79181576,0
0.7997947,1
0.8291414,0
0.7290748,0
0.84606034,0
0.83429605,0
0.8914491,1
0.7847818,0
0.70582104,1
0.66875607,1
0.7506911,1
0.83785397,1
0.76511675,1
0.89018214,0
0.81993896,1
0.83406544,0
0.8767195,0
0.8378671,0
0.710249,0
0.78414536,0
0.8161256,0
0.89558154,1
0.6459468,1
0.58799034,1
0.46985662,0
0.7357587,0
0.7446809,0
0.85823864,1
0.71834356,0
0.8353396,0
0.9007049,1
0.82416415,1
0.90431446,1
0.9626064,1
0.90465647,1
0.70647115,0
0.86037165,0
0.8531181,0
0.8933116,1
0.6656693,1
0.728437,1
0.8246108,0
0.7664386,1
0.8602272,0
0.8166653,1
0.8631721,1
0.83016795,0
0.9202786,0
0.89931035,1
0.79583216,0
0.6916407,1
0.87294054,0
0.67897195,1
0.8097539,1
0.84265256,1
0.6888788,0
0.8461322,1
0.8406913,0
0.45624772,0
0.8424185,0
0.725939,0
0.8243006,0
0.29822057,1
0.8643945,0
0.6515973,1
0.86552995,0
0.77672756,1
0.828262,1
0.71810997,1
0.7685147,1
0.9144072,0
0.72907,0
0.67498726,1
0.9174617,0
0.8378496,1
0.6992931,1
0.7945084,1
0.8862202,0
0.6833266,1
0.76207393,1
0.91942424,1
0.7937753,0
0.7974121,1
0.70274574,1
0.8432244,1
0.7581379,0
0.7061026,1
0.86849797,0
0.92356,1
0.92092055,1
0.8636203,1
0.5689787,1
0.6022859,1
0.666317,1
0.60838544,0
0.64853877,0
0.8445342,0
0.77671665,0
0.6096565,0
0.8401487,0
0.83340436,0
0.87389916,0
0.6628044,0
0.7985302,0
0.7760165,0
0.71323603,0
0.8358972,0
0.72421795,0
0.78070956,0
0.85945743,0
0.85165256,1
0.8441365,0
0.59738594,1
0.81076103,0
0.84991145,0
0.80750746,0
0.752738,0
0.84671986,1
0.93874675,0
0.9130091,0
0.77826816,1
0.90993166,1
0.43079394,1
0.86209476,1
0.7976537,0
0.823399,1
0.8971372,1
0.6482669,0
0.84918904,0
0.7466947,0
0.7647334,1
0.46443737,0
0.6949037,0
0.59876066,1
0.6443734,0
0.7678717,1
0.663431,1
0.8972153,1
0.72369677,0
0.8389211,0
0.92200357,1
0.7513836,1
0.8910065,0
0.5258723,0
0.7752058,1
0.91408396,0
0.8818401,0
0.8024712,0
0.8155348,0
0.74445343,0
0.73182213,1
0.90697825,1
0.90534306,1
0.7433536,0
0.50857466,1
0.58166826,1
0.76465523,1
0.84635246,0
0.92531115,1
0.44948524,1
0.8578895,1
0.7388425,1
0.7381366,1
0.8179859,1
0.82986015,0
0.9022502,0
0.89335793,0
0.64709175,0
0.8527024,0
0.6240151,0
0.7706713,0
0.8173963,0
0.7963353,1
0.5222894,0
0.34695238,0
0.8686357,0
0.79937655,0
0.80065864,0
0.84826756,0
0.67073387,1
0.7615805,1
0.8576139,0
0.80350494,0
0.8422588,0
0.7426368,0
0.62342966,0
0.8604238,0
0.82342625,0
0.80186844,0
0.83908373,1
0.86369205,1
0.93837374,1
0.8723438,1
0.8806758,0
0.89963084,0
0.8523224,0
0.90956336,1
0.6655845,0
0.7996762,0
0.6890489,1
0.602179,0
0.54228497,1
0.91105694,0
0.7728739,0
0.6641256,0
0.76321816,0
0.9233822,0
0.838834,0
0.82623494,0
0.6899317,0
0.8755448,0
0.9509912,0
0.7232315,0
0.8328726,0
0.8688313,0
0.8434201,0
0.59071606,0
0.781576,1
0.6437975,0
0.8974505,0
0.8659041,1
0.7946049,1
0.647508,0
0.83147895,0
0.7384886,0
0.75191087,1
0.792292,1
0.8943402,1
0.38472733,1
0.85333747,1
0.90683115,1
0.80681235,1
0.8648189,1
0.8689173,1
0.75382155,1
0.53551495,1
0.5921817,1
0.90550524,1
0.9274432,1
0.8231378,1
0.8405919,0
0.85718995,0
0.82670176,1
0.906793,0
0.82514524,0
0.8443719,0
0.82538956,1
0.90467745,0
0.6775321,1
0.67739666,0
0.9503623,1
0.7546827,1
0.904109,0
0.88710374,1
0.73096627,0
0.7864877,1
0.85629463,1
0.8974095,1
0.8313407,1
0.8877677,1
0.8782515,0
0.8514786,0
0.84762883,0
0.77460235,1
0.7214232,0
0.89678246,0
0.78178066,0
0.8977737,1
0.8756631,0
0.85850465,1
0.8321605,0
0.8409063,1
0.8335457,0
0.74867463,0
0.7023773,0
0.7899791,1
0.87436265,1
0.8176509,0
0.74551415,1
0.675172,0
0.8509802,0
0.8783875,1
0.8752513,1
0.8516261,0
0.8243941,1
0.8492243,1
0.92125124,1
0.8620528,0
0.9028715,0
0.8236129,1
0.8590504,1
0.67539203,0
0.9097012,0
0.86943024,1
0.55495113,0
0.85488665,0
0.85386884,1
0.91953915,1
0.7587217,1
0.80936915,1
0.8680579,1
0.9340849,1
0.84265256,1
0.6119563,1
0.75446886,1
0.8475167,1
0.9312218,1
0.8538585,1
0.854729,1
0.7806424,1
0.6491318,1
0.6639402,1
0.6559706,1
0.8460753,0
0.7175459,0
0.6855652,0
0.8445789,0
0.900966,0
0.6192043,0
0.8329072,0
0.5037355,1
0.804195,0
0.76925176,0
0.76588625,0
0.7857376,0
0.5914559,0
0.89962375,0
0.8822683,0
0.8384745,0
0.698743,0
0.77654606,0
0.8460346,0
0.8109682,0
0.88934046,0
0.8899118,0
0.7939075,0
0.8990007,0
0.8377129,0
0.9091641,1
0.79201895,0
0.50734955,1
0.66789687,1
0.84275734,1
0.9031712,1
0.811215,0
0.8042092,0
0.70615107,1
0.83130884,1
0.7821234,0
0.6911911,0
0.7653164,0
0.7257429,1
0.7292169,1
0.5806844,1
0.84627175,1
0.6873513,1
0.7479375,1
0.6899232,1
0.70898014,0
0.89707196,0
0.8110513,1
0.82924914,1
0.83842915,1
0.4339854,1
0.8923577,0
0.8629774,0
0.7904786,1
0.86361456,1
0.69193745,1
0.82816046,1
0.80128944,1
0.5331008,0
0.78958285,0
0.8439289,1
0.7078658,1
0.6864512,0
0.8640914,1
0.8422518,0
0.77133113,1
0.9142063,0
0.8421514,1
0.8418628,1
0.60388327,1
0.6752638,0
0.86624,0
0.78271216,1
0.8816235,0
0.616583,0
0.5938992,0
0.82460886,1
0.8809752,1
0.66401595,0
0.57942253,1
0.88115203,0
0.75329167,1
0.7442272,1
0.89476633,1
0.8456646,1
0.85137224,1
0.57883894,1
0.8056698,1
0.79030985,0
0.5816749,0
0.7922198,0
0.79795325,0
0.8406219,0
0.8573297,0
0.6604394,0
0.8603247,0
0.7814235,1
0.8541691,0
0.7863912,0
0.8172188,0
0.8474192,0
0.8487815,0
0.7960897,1
0.7339543,1
0.7806336,1
0.69811636,1
0.92324007,0
0.6423926,0
0.8145515,0
0.93600786,1
0.78328377,1
0.8490066,0
0.94797444,1
0.837142,1
0.8275029,0
0.78117543,0
0.6299481,0
0.79394644,1
0.4309441,1
0.84966826,0
0.6016845,0
0.89433336,1
0.77241474,0
0.9168904,0
0.77081466,0
0.8725173,0
0.83141226,1
0.82772577,0
0.77828026,1
0.7779828,0
0.9309677,0
0.8610437,1
0.833205,0
0.78278154,0
0.7986143,1
0.9543749,1
0.7972379,1
0.9092636,0
0.7344986,1
0.8500329,1
0.7053485,1
0.8699701,0
0.8163022,1
0.92116314,1
0.85832185,0
0.92153054,1
0.8489859,0
0.83709306,0
0.77639955,0
0.92061925,0
0.80872893,1
0.9195944,0
0.77445036,1
0.8505493,1
0.83009154,1
0.7884516,0
0.8554777,1
0.7054548,0
0.7560214,0
0.83291614,0
0.8157089,1
0.666317,1
0.8485593,0
0.74214846,1
0.8671929,1
0.55291796,0
0.5715225,0
0.8542649,1
0.7105814,0
0.9075172,1
0.8022959,0
0.83302975,1
0.52598405,1
0.7104667,0
0.59876066,1
