h,race
0.8969843,1
0.8039083,1
0.2595805,0
0.9062002,0
0.29980582,1
0.20092833,1
0.9849578,1
0.39980653,1
0.104170956,0
0.30023336,0
0.4041203,0
0.90342546,1
0.09973248,0
0.98577577,1
0.20376529,1
0.30422795,0
0.8005397,1
0.49437422,0
0.9061587,0
0.09988039,1
0.10408815,1
0.39970893,0
0.88987863,1
0.70333594,1
0.100021794,0
0.9033819,1
0.4997049,1
0.5816355,1
0.100008726,0
0.10002144,0
0.20005846,0
0.40023527,0
0.10400672,1
0.30389908,0
0.7030962,1
0.59970546,1
0.9796801,1
0.10399277,1
0.8941666,1
0.89945155,1
0.6032649,1
0.3748597,1
0.6039223,1
0.09990344,1
0.10004112,0
0.39538962,0
0.40182143,1
0.10379386,0
0.9036126,1
0.50382674,0
0.19968942,0
0.19990994,1
0.39980614,1
0.19991235,1
0.80415213,0
0.20037623,0
0.9036673,1
0.8037469,1
0.10417761,0
0.80138797,1
0.503757,0
0.2998052,1
0.8038507,0
0.79119027,1
0.5032675,1
0.20416984,0
0.5044508,0
0.7027729,0
0.19662245,0
0.89950025,1
0.70179,0
0.2032946,1
0.10397067,1
0.5004839,0
0.2998058,1
0.80373424,1
0.6034142,1
0.20005807,0
0.39980525,1
0.39980605,1
0.98223984,1
0.40422755,0
0.09987156,1
0.2000557,0
0.80331445,1
0.80362195,1
0.7820143,1
0.09989683,1
0.4036799,1
0.7008983,1
0.20404278,1
0.5004839,0
0.6042273,0
0.70367515,1
0.9801728,1
0.30023497,0
0.3940268,0
0.29980597,1
0.7988035,0
0.10324182,1
0.6943416,1
0.600935,1
0.09872578,1
0.10413552,1
0.10368703,0
0.40384832,1
0.104168266,0
0.40400293,1
0.10251532,0
0.2000601,0
0.7051519,0
0.40212795,0
0.90362847,1
0.8035592,1
0.4041703,0
0.80501753,0
0.49588025,1
0.3998064,1
0.40337673,1
0.5004838,0
0.4032491,1
0.09497653,1
0.3036234,1
0.3002342,0
0.20429164,0
0.40317923,0
0.30398533,0
0.5997051,1
0.75416964,1
0.50371885,0
0.5015695,1
0.80254036,1
0.10394286,0
0.799628,1
0.3032607,0
0.09986667,1
0.30363312,1
0.099903494,1
0.1043356,0
0.3002345,0
0.2038488,0
0.486772,1
0.20245567,1
0.980976,1
0.80332875,1
0.9797283,0
0.49970394,1
0.10420436,0
0.10431377,0
0.600484,0
0.30338904,1
0.90322256,1
0.40438432,0
0.8814157,1
0.088596925,0
0.7996654,1
0.4930576,0
0.90086275,1
0.29980555,1
0.5999287,0
0.10001025,0
0.30429995,0
0.70195097,1
0.4044535,0
0.5046652,0
0.8032848,1
0.3002341,0
0.29980585,1
0.5997017,1
0.10428798,1
0.79823905,1
0.8994981,1
0.6038472,0
0.6035657,1
0.20419659,1
0.90364957,1
0.6037825,1
0.2998062,1
0.10201375,0
0.98742115,1
0.60048455,0
0.10005252,0
0.3037045,0
0.60413283,0
0.9853093,1
0.40023527,0
0.49970508,1
0.70114756,1
0.20005777,0
0.5043921,0
0.5033941,1
0.39315045,1
0.10000924,0
0.9828623,1
0.10404307,0
0.4039234,0
0.2998046,1
0.80283415,1
0.7033219,1
0.600484,0
0.8051563,0
0.103678904,1
0.19989942,1
0.8807842,1
0.5021197,1
0.10003425,0
0.10003002,0
0.20005643,0
0.10002227,0
0.30379584,1
0.7043202,0
0.7890803,1
0.10004528,0
0.40394485,1
0.40433067,0
0.103858575,1
0.30382502,1
0.39958417,0
0.8034771,1
0.4930656,1
0.20004988,0
0.8755855,1
0.7045852,0
0.90113443,1
0.20354234,0
0.8900899,0
0.5029252,1
0.6763226,1
0.09990373,1
0.40385687,1
0.7649633,0
0.2038593,1
0.100016795,0
0.19990994,1
0.79930335,1
0.89518714,1
0.30023414,0
0.96925807,0
0.6996262,1
0.503664,1
0.89425737,1
0.69962525,1
0.10003841,0
0.104010426,0
0.20005754,0
0.10002227,0
0.40402332,0
0.29793227,1
0.7978875,1
0.10334644,0
0.204023,1
0.20392159,1
0.5997048,1
0.78837824,1
0.600484,0
0.10004807,0
0.6996262,1
0.19991262,1
0.10447992,0
0.59468055,1
0.20005704,0
0.30429396,0
0.100051075,0
0.10426012,0
0.09988674,1
0.3037807,1
0.47769213,1
0.5004839,0
0.60215014,1
0.69962656,1
0.60343015,0
0.104223475,0
0.9818671,1
0.69094145,1
0.6866529,1
0.40023512,0
0.4999789,1
0.10003985,0
0.39893776,1
0.80107963,0
0.10439731,0
0.20423156,0
0.5997052,1
0.9785276,1
0.10444976,0
0.98257774,0
0.100023754,0
0.5004839,0
0.10001865,0
0.10004449,0
0.104186594,1
0.4036912,1
0.9827917,1
0.299805,1
0.20394589,1
0.10415783,0
0.58115923,0
0.40271622,0
0.19990115,1
0.10337291,1
0.3041265,1
0.10000982,0
0.8037802,1
0.10003086,0
0.19825405,1
0.9826675,1
0.1039307,0
0.8033422,1
0.79642373,1
0.6022939,1
0.503671,1
0.50446486,0
0.40398523,0
0.29564044,1
0.20372762,0
0.100024916,0
0.89947844,1
0.9795659,1
0.1041097,0
0.10391619,1
0.3040151,1
0.10430658,1
0.5997065,1
0.9030833,1
0.7020511,1
0.100024074,0
0.9010209,1
0.099895395,1
0.6032717,1
0.50048393,0
0.19991341,1
0.60168433,1
0.98495525,1
0.40385538,1
0.09761089,0
0.2033915,0
0.10399283,1
0.100044854,0
0.60400206,0
0.10004253,0
0.10004418,0
0.10186013,0
0.5029384,1
0.30027738,0
0.10429484,1
0.90600336,0
0.90541846,0
0.90208524,0
0.20395054,1
0.6759589,1
0.20421174,0
0.3001445,0
0.40023512,0
0.9043124,0
0.4044644,0
0.10405912,1
0.40292448,1
0.8031852,1
0.100050665,0
0.5034685,1
0.7009228,1
0.30433077,0
0.6023926,1
0.9831619,1
0.5004838,0
0.10412674,0
0.19567935,0
0.10379665,0
0.09988575,1
0.300234,0
0.10353951,0
0.50452733,0
0.1999131,1
0.7959822,1
0.889019,1
0.6022756,0
0.20408566,1
0.10003487,0
0.2998038,1
0.3982029,1
0.90080035,1
0.6942067,1
0.5036619,1
0.20406157,0
0.10407597,0
0.6904128,0
0.10003578,0
0.7976409,1
0.20398803,1
0.500484,0
0.5036784,1
0.39980608,1
0.40390983,0
0.19617274,0
0.9061653,0
0.40431204,0
0.09987878,1
0.2998057,1
0.19991249,1
0.4036574,1
0.10004038,0
0.3002345,0
0.50343376,0
0.30023485,0
0.29980552,1
0.7031819,1
0.9771527,0
0.70367867,1
0.9834833,0
0.2041851,0
0.69563675,1
0.9018955,0
0.98384964,0
0.10004573,0
0.10003672,0
0.39980614,1
0.10442699,0
0.9036125,1
0.60048443,0
0.29980525,1
0.10005494,0
0.20006032,0
0.5035938,1
0.5909594,1
0.30376902,1
0.69103986,1
0.6032817,1
0.30367002,1
0.49970502,1
0.10379036,0
0.7029347,1
0.29980585,1
0.10332753,1
0.6038442,0
0.8037173,1
0.30375648,1
0.4997052,1
0.30023262,0
0.4032048,0
0.1045201,0
0.40023473,0
0.80120575,0
0.39612082,1
0.10394286,1
0.28199118,0
0.2040616,1
0.10001731,0
0.69962525,1
0.29980502,1
0.10004266,0
0.70358676,1
0.100051336,0
0.1041012,0
0.60055333,0
0.100034975,0
0.10425562,0
0.6037182,1
0.30023438,0
0.40289593,0
0.9831019,1
0.65854585,0
0.7045195,0
0.69516337,1
0.80296963,1
0.29980502,1
0.7049911,0
0.20380406,1
0.50048393,0
0.69475776,1
0.20005101,0
0.2998052,1
0.39680693,1
0.80293906,1
0.7025926,1
0.49674946,1
0.20388907,1
0.9828789,1
0.09986991,1
0.69962525,1
0.6004348,0
0.100052215,0
0.10405452,0
0.7035672,1
0.10004893,0
0.100023545,0
0.40419438,0
0.79963017,1
0.9054128,0
0.4987346,1
0.10004949,0
0.10004,0
0.10003018,0
0.102757506,1
0.40023467,0
0.3034677,0
0.2013965,0
0.29980448,1
0.3034325,1
0.9845011,0
0.501953,1
0.977732,0
0.9761745,1
0.09984302,1
0.099868774,1
0.58551663,1
0.6033545,1
0.9795147,1
0.90349066,1
0.705015,0
0.90604514,0
0.50464964,0
0.5030064,0
0.10403925,1
0.40023524,0
0.8994862,1
0.3002344,0
0.60369945,1
0.20416766,1
0.09897875,1
0.40442702,0
0.299804,1
0.5028752,1
0.8037886,1
0.2035994,1
0.9766767,0
0.10440516,0
0.30382913,1
0.4010213,0
0.39949745,0
0.8037813,1
0.5997053,1
0.6044957,0
0.69271713,1
0.5997074,1
0.2042101,0
0.8037179,1
0.40386876,1
0.19624227,1
0.70338863,1
0.10003454,0
0.9817085,1
0.9036883,1
0.69962573,1
0.8929039,1
0.20360911,1
0.4036764,1
0.30392936,1
0.10434389,0
0.5002367,0
0.104167014,1
0.49970508,1
0.40365368,1
0.50203705,0
0.38975623,1
0.099895485,1
0.3010348,0
0.20394768,1
0.6996275,1
0.90269834,1
0.8734035,1
0.5004839,0
0.30440846,0
0.20005167,0
0.9058548,0
0.30340457,1
0.97861826,1
0.10412853,0
0.399806,1
0.100037925,0
0.90134984,1
0.10117085,1
0.19990645,1
0.7027896,1
0.50348043,1
0.79379374,1
0.20062819,0
0.8036164,1
0.10003532,0
0.19991288,1
0.20406209,1
0.40388414,1
0.5033118,1
0.9705757,1
0.7698127,1
0.50395614,0
0.699683,1
0.40291306,1
0.6036398,1
0.104261726,1
0.10400574,1
0.30381975,1
0.6033367,1
0.09999283,0
0.799629,1
0.20405237,0
0.24886057,0
0.10379772,0
0.5976661,1
0.10372863,0
0.10419,1
0.7881588,1
0.5773086,1
0.80091214,0
0.50351787,1
0.09989207,1
0.20461185,0
0.7756417,1
0.90307766,1
0.10387417,1
0.4997049,1
0.2026694,0
0.1032206,0
0.10003023,0
0.30023474,0
0.20429572,0
0.20005727,0
0.8949483,1
0.10270711,0
0.20005968,0
0.3002332,0
0.98636717,1
0.7033551,1
0.79962915,1
0.37178388,0
0.100041464,0
0.40401116,0
0.6037789,1
0.40396258,1
0.9813856,1
0.60353,1
0.40114954,1
0.10416662,0
0.9030726,1
0.80331326,1
0.20376822,1
0.29980642,1
0.90324354,1
0.7036385,1
0.19991235,1
0.50410646,0
0.50393724,0
0.9868727,1
0.104246944,0
0.20424111,1
0.9004566,1
0.30023396,0
0.4997049,1
0.8994771,1
0.48097035,1
0.10222044,1
0.8936467,1
0.49919763,1
0.50315124,1
0.49970502,1
0.5032984,1
0.6969833,1
0.24770758,1
0.29980287,1
0.9805407,1
0.80334115,0
0.9000321,1
0.20424344,1
0.20242812,0
0.099880904,1
0.699626,1
0.80333143,1
0.70111006,1
0.60133773,1
0.89949024,1
0.29980576,1
0.40023485,0
0.40330598,1
0.19991061,1
0.5997051,1
0.3042789,0
0.1000563,0
0.20005697,0
0.100050494,0
0.30023402,0
0.20405056,1
0.50348836,1
0.40211517,0
0.10442117,0
0.20343792,0
0.40417686,0
0.9055031,0
0.33839726,1
0.4040984,0
0.5869323,1
0.70388114,0
0.7008816,1
0.101828516,0
0.90309983,1
0.30023488,0
0.49970514,1
0.20404626,1
0.89953613,1
0.09990161,1
0.50024796,0
0.4044733,0
0.20400755,0
0.49970514,1
0.19990392,1
0.7638088,1
0.600484,0
0.20390466,1
0.09986802,1
0.20395252,1
0.29980597,1
0.98941576,1
0.60392714,0
0.09989384,1
0.2980695,0
0.60372263,1
0.2998048,1
0.20437397,0
0.60371715,1
0.40404525,0
0.6996252,1
0.40401357,0
0.4997049,1
0.30023465,0
0.8021166,1
0.98553354,1
0.30023485,0
0.10002427,0
0.40023524,0
0.903658,0
0.6037241,1
0.3034734,1
0.2000438,0
0.30023423,0
0.8030516,1
0.30370814,1
0.8034039,1
0.79962724,1
0.9868318,1
0.7032236,1
0.79831976,1
0.39978307,0
0.7004781,1
0.20387463,1
0.100053914,0
0.40396744,1
0.8566201,1
0.20005953,0
0.2785229,1
0.40319866,1
0.3998065,1
0.90105414,0
0.5001704,1
0.1000392,0
0.104416326,0
0.6996289,1
0.20411155,1
0.66720736,0
0.2030869,0
0.80361104,1
0.9032511,1
0.37124622,0
0.503408,1
0.40428072,0
0.10410112,1
0.8036482,1
0.20005903,0
0.5035682,1
0.89949936,1
0.40023458,0
0.10427954,0
0.90338176,1
0.09214306,0
0.5004838,0
0.40334895,1
0.30375138,1
0.30369642,1
0.80329764,1
0.40357763,1
0.7049232,0
0.6044964,0
0.19990899,1
0.10398763,1
0.90134066,1
0.79478616,1
0.4033736,1
0.09882091,0
0.70488185,0
0.8035027,1
0.60048395,0
0.29980534,1
0.2009853,0
0.10398535,1
0.8967998,1
0.2038432,1
0.8030672,0
0.40023482,0
0.9818278,1
0.59664786,1
0.30374154,1
0.10441796,0
0.59059775,1
0.49970496,1
0.7037853,1
0.2039605,1
0.4002351,0
0.4906207,1
0.30023414,0
0.48155737,1
0.7006675,1
0.9851344,0
0.10388524,0
0.6034927,1
0.10405012,1
0.29980418,1
0.49970502,1
0.10004755,0
0.19991066,1
0.40174028,0
0.39814243,0
0.10004814,0
0.19991285,1
0.20407845,0
0.3038211,1
0.9806529,1
0.69612026,1
0.29980615,1
0.69962525,1
0.20154598,1
0.104077704,0
0.20414677,1
0.5040588,0
0.19991489,1
0.10428307,1
0.3027187,0
0.10399323,0
0.7037163,1
0.40023527,0
0.09990356,1
0.10417256,0
0.89951646,1
0.9805936,1
0.8827238,1
0.3041316,0
0.10002889,0
0.3039566,1
0.104191534,1
0.98751754,1
0.20006049,0
0.8785804,1
0.703548,1
0.100044236,0
0.20396939,1
0.6977628,1
0.19991,1
0.59985185,1
0.10002774,0
0.10002894,0
0.30435997,0
0.10004052,0
0.50073916,0
0.903192,1
0.70327204,1
0.9886961,1
0.50470364,0
0.40365356,1
0.7916791,1
0.19991185,1
0.70351315,1
0.60048413,0
0.40442684,0
0.9848727,1
0.50340855,1
0.50354433,1
0.98361593,1
0.6827792,1
0.10003867,0
0.104217134,0
0.30376083,0
0.80277723,1
0.9027017,1
0.68180764,0
0.504662,0
0.9589509,1
0.10404933,1
0.6037584,1
0.2998063,1
0.30431595,0
0.60278237,1
0.8019253,1
0.29980534,1
0.7008868,1
0.20350747,0
0.49213544,1
0.5029731,0
0.103921495,0
0.3998061,1
0.40384978,1
0.98170507,1
0.9058743,0
0.20005853,0
0.10407975,1
0.40023512,0
0.103929356,1
0.70207113,1
0.10328786,1
0.90210366,0
0.6996254,1
0.3021124,1
0.40394416,1
0.40089417,1
0.6044949,0
0.30446476,0
0.2032077,1
0.7026526,1
0.4045096,0
0.10421458,0
0.97930545,1
0.100053586,0
0.19978106,0
0.7996275,1
0.8873361,0
0.2998041,1
0.19991246,1
0.50296843,1
0.39980647,1
0.29318124,1
0.30023226,0
0.60048383,0
0.104005516,0
0.7023194,1
0.10003875,0
0.19845906,1
0.39980605,1
0.7036422,1
0.6031488,1
0.6001093,1
0.59970504,1
0.3002327,0
0.4934005,1
0.9835382,1
0.70312786,1
0.98529005,1
0.5569905,0
0.5036516,1
0.20005602,0
0.8994995,1
0.98637193,1
0.100031294,0
0.30023408,0
0.6794371,1
0.1041466,1
0.50371605,1
0.40441263,0
0.10434755,1
0.10428272,1
0.7964952,1
0.49970573,1
0.29512292,1
0.2998039,1
0.69540536,1
0.10004103,0
0.20264727,1
0.10004149,0
0.29980308,1
0.7996338,1
0.09986318,1
0.10281731,0
0.10000208,0
0.10004626,0
0.4025316,0
0.10273809,1
0.5896814,0
0.1042801,0
0.9841859,1
0.10436951,1
0.10004655,0
0.20125438,1
0.099883646,1
0.5038383,1
0.9889537,1
0.30374795,1
0.1038054,1
0.10449021,0
0.10306466,1
0.20344444,0
0.20405911,1
0.40023527,0
0.50366133,1
0.80354416,1
0.69962543,1
0.60377556,0
0.7996266,1
0.59970564,1
0.2998051,1
0.987916,1
0.30400804,1
0.10409934,0
0.20248488,0
0.20423119,0
0.10005242,0
0.3039474,0
0.29980448,1
0.68995416,1
0.8015372,1
0.9843364,1
0.3037702,1
0.30231157,1
0.104241416,1
0.5013471,1
0.5037608,0
0.3002328,0
0.98103553,1
0.10415743,1
0.10004707,0
0.5984298,1
0.10391182,1
0.30380923,1
0.1000227,0
0.09990496,1
0.60048383,0
0.40023455,0
0.60360926,1
0.10003172,0
0.650555,1
0.7976408,1
0.30060622,1
0.10245764,0
0.50139177,0
0.4041017,1
0.19991276,1
0.0998829,1
0.1999045,1
0.9319021,1
0.88965327,0
0.19991378,1
0.8022179,0
0.09990116,0
0.50048417,0
0.9034345,1
0.9820087,0
0.5997053,1
0.20005822,0
0.7996286,1
0.69974333,0
0.19754733,1
0.3013038,0
0.20005853,0
0.09990717,1
0.10437123,0
0.20235537,0
0.19991277,1
0.10414626,0
0.69962573,1
0.7044688,0
0.49970514,1
0.2998057,1
0.10407746,0
0.09990743,1
0.98291814,0
0.10446421,0
0.20006037,0
0.30023372,0
0.20424053,0
0.3033531,1
0.799627,1
0.89948606,1
0.6004841,0
0.10002957,0
0.49056602,1
0.50373894,1
0.19991215,1
0.2998059,1
0.9034669,1
0.20006049,0
0.10003745,0
0.19991314,1
0.98143643,0
0.5997052,1
0.39833662,0
0.60362387,1
0.90253425,1
0.09989906,1
0.09990305,1
0.98672915,1
0.5928355,0
0.099987015,0
0.0998973,1
0.89525956,0
0.19991045,1
0.39980668,1
0.9789373,1
0.70311,0
0.100047536,0
0.7035534,1
0.9030717,1
0.40023482,0
0.40396142,1
0.5941404,1
0.19991276,1
0.5000945,0
0.30023485,0
0.5004868,0
0.10003695,0
0.30451477,0
0.60324913,1
0.7028241,0
0.10441143,0
0.6996283,1
0.20391433,0
0.09999901,0
0.39980626,1
0.9032566,0
0.50421965,0
0.5979676,0
0.567209,0
0.40023533,0
0.9897934,1
0.10399883,1
0.6046746,0
0.20408717,1
0.20005743,0
0.9035373,1
0.6972215,1
0.98380524,0
0.20421413,0
0.50200623,1
0.3002322,0
0.2998053,1
0.8029632,1
0.8014057,1
0.8994781,1
0.50320923,1
0.40386355,0
0.8039255,1
0.104093224,0
0.20390372,1
0.303889,1
0.9033584,1
0.68384284,1
0.6914972,1
0.50378865,1
0.29980385,1
0.4002352,0
0.4941895,1
0.49730662,0
0.19990967,1
0.20352972,0
0.98844856,0
0.40352535,1
0.09987748,1
0.30023474,0
0.3002342,0
0.39296156,1
0.6969972,1
0.5043318,0
0.97603375,1
0.69517446,0
0.9757506,1
0.391432,0
0.28258398,0
0.10003337,0
0.80042595,1
0.40396053,1
0.18789776,0
0.30392885,0
0.60014904,1
0.6038937,0
0.19991177,1
0.8950151,1
0.09985867,1
0.203651,0
0.59762764,1
0.5535583,1
0.9775968,0
0.70351744,1
0.38476747,0
0.40373757,1
0.989924,0
0.40023512,0
0.7996352,1
0.9705461,0
0.3037375,1
0.6042515,0
0.80015135,1
0.19991308,1
0.5997056,1
0.2029016,1
0.10164506,0
0.100027725,0
0.8994957,1
0.1000526,0
0.2998053,1
0.7996287,1
0.0999014,1
0.30026826,0
0.40430734,0
0.80104446,0
0.29919988,0
0.49970496,1
0.9720078,1
0.89948714,1
0.103932,1
0.8971803,1
0.8868297,1
0.30384213,1
0.30396834,1
0.49970514,1
0.40023497,0
0.4000786,1
0.21468301,1
0.8010806,0
0.20394163,1
0.9683681,1
0.6993522,0
0.40023482,0
0.4931268,0
0.100038804,0
0.7930975,0
0.19213885,0
0.39980584,1
0.40023425,0
0.29980445,1
0.98112535,0
0.20419797,0
0.10417324,0
0.598231,1
0.3998065,1
0.49980095,1
0.768232,1
0.19306044,0
0.3038448,0
0.104093514,0
0.10004822,0
0.89959294,1
0.60334903,1
0.2729601,1
0.603659,0
0.9756522,1
0.20006005,0
0.29980507,1
0.30023342,0
0.104190096,0
0.403534,1
0.100047775,0
0.6947683,1
0.5038847,0
0.20005079,0
0.28087622,0
0.099897005,1
0.10418741,0
0.28657445,1
0.8744597,1
0.19990832,1
0.099872954,1
0.20005044,0
0.10004176,0
0.6908178,1
0.30398542,1
0.5997064,1
0.10004406,0
0.10004936,0
0.9788948,1
0.9801452,1
0.80494267,0
0.10002661,0
0.98316836,1
0.9027719,1
0.19991401,1
0.10001607,0
0.5033882,1
0.20382209,0
0.100014806,0
0.09988723,1
0.5004838,0
0.40365484,1
0.4038131,0
0.40165254,1
0.099896915,1
0.80242074,1
0.10373837,0
0.7050689,0
0.20349422,0
0.20005822,0
0.5008846,0
0.104162656,1
0.90113294,1
0.19990121,1
0.70494515,0
0.985466,0
0.101885706,0
0.20005758,0
0.5004838,0
0.09797755,0
0.09990314,1
0.30386814,1
0.49967977,0
0.5012048,0
0.79964054,1
0.6772294,1
0.17552994,1
0.40349448,1
0.3039542,1
0.30391076,1
0.20005822,0
0.30023405,0
0.20428693,0
0.79090047,1
0.68961877,1
0.50055414,0
0.20413588,1
0.70165074,1
0.30308738,1
0.5004838,0
0.5059354,1
0.20005216,0
0.40381065,1
0.98407525,1
0.19990706,1
0.6039539,0
0.104224615,1
0.10382019,0
0.30023423,0
0.4997049,1
0.98034143,1
0.40023553,0
0.6985619,0
0.10418044,0
0.69962484,1
0.20430058,0
0.9037333,1
0.3793783,1
0.9034085,1
0.70365536,1
0.49970496,1
0.20375857,1
0.3998057,1
0.60304636,1
0.20413834,0
0.40023527,0
0.30366555,1
0.7838336,1
0.90342945,1
0.09999555,0
0.6025699,0
0.9461123,1
0.7035597,1
0.5042421,0
0.20292558,1
0.30389068,1
0.8994939,1
0.80228853,1
0.9849688,1
0.1000209,0
0.60343796,1
0.09989531,1
0.40375018,1
0.89997995,1
0.5045817,0
0.20005988,0
0.39980653,1
0.100043565,0
0.60114604,0
0.2040189,1
0.10004183,0
0.19991319,1
0.10409485,0
0.20394695,0
0.40365562,1
0.2998064,1
0.70293033,1
0.50048375,0
0.8994908,1
0.20394923,1
0.10002203,0
0.9035734,1
0.8931197,1
0.10004384,0
0.5021292,1
0.8762971,1
0.30396256,0
0.20005468,0
0.39980638,1
0.9824448,1
0.60110927,0
0.10004399,0
0.30449322,0
0.8038714,0
0.6996265,1
0.29980493,1
0.40388253,1
0.100028284,0
0.80359167,1
0.90322024,1
0.20422132,1
0.9796341,1
0.98357856,1
0.10002717,0
0.103382364,0
0.20406716,0
0.90019757,1
0.40023452,0
0.90018696,1
0.98521984,1
0.20396312,1
0.981065,1
0.103829175,1
0.7996305,1
0.4040933,0
0.20394264,1
0.80069876,1
0.7027166,0
0.5003504,0
0.30356342,1
0.10406437,0
0.6039824,1
0.30023295,0
0.4022268,1
0.20005868,0
0.10374789,1
0.8034335,1
0.40356886,0
0.7996306,1
0.6987993,1
0.70211446,1
0.2995901,0
0.30023468,0
0.39980635,1
0.10428014,1
0.8701927,1
0.6002449,1
0.099897325,1
0.49624425,0
0.40300968,1
0.19285153,0
0.18867771,1
0.29980323,1
0.20380622,1
0.20417607,1
0.30455503,0
0.29520422,1
0.6000637,1
0.1994681,1
0.89800423,1
0.10180128,0
0.7031879,1
0.10425398,0
0.2724342,0
0.30398205,1
0.2998039,1
0.6037558,1
0.70332247,1
0.60321033,1
0.7033932,1
0.7035544,1
0.50398976,1
0.10391519,1
0.40023497,0
0.47639906,1
0.20383976,1
0.39850324,0
0.1999091,1
0.100023456,0
0.39980665,1
0.2000575,0
0.09990603,1
0.60435027,0
0.60367835,0
0.4997049,1
0.39826035,1
0.40023512,0
0.30023438,0
0.896324,1
0.35267618,1
0.8042196,0
0.7044162,0
0.103815205,1
0.70310265,1
0.70327693,0
0.90334725,1
0.7726345,0
0.80167913,1
0.9788751,1
0.90326846,1
0.70361197,1
0.9842667,1
0.10428381,0
0.20413855,1
0.98358613,0
0.10000352,0
0.28154802,0
0.10000989,0
0.60048413,0
0.302491,1
0.10407485,1
0.29980567,1
0.99027795,1
0.5964547,0
0.9000439,1
0.20268224,1
0.7010761,0
0.7993255,1
0.2000551,0
0.40068242,0
0.9047639,0
0.10411221,0
0.7037086,1
0.3959731,1
0.9820549,1
0.10003191,0
0.3037937,1
0.89949256,1
0.6918606,1
0.9822666,0
0.20396551,1
0.10396048,0
0.10379313,0
0.20005631,0
0.30023313,0
0.69148,0
0.40379047,1
0.8053367,0
0.70107555,0
0.60048425,0
0.10003116,0
0.799394,1
0.40363362,1
0.10399317,0
0.70042115,0
0.19991277,1
0.19990806,1
0.20005693,0
0.19719182,1
