h,gender
0.8995215311004785,0
0.0,0
0.9856459330143541,0
0.0,0
0.0,0
0.7444976076555023,1
0.0,1
0.0,0
0.7818181818181817,0
0.0,0
0.0,0
0.0,1
0.0,0
0.7464114832535885,1
0.0,0
0.9062200956937799,0
0.0,0
0.7071770334928229,1
0.6832535885167463,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9980861244019139,0
0.0,0
0.0,0
0.783732057416268,0
0.0,0
0.0,0
0.0,0
0.7684210526315789,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.7282296650717703,1
0.0,0
0.0,1
0.7301435406698564,1
0.0,0
0.0,1
0.0,0
0.8076555023923445,0
0.8354066985645933,0
0.0,0
0.9244019138755981,0
0.7100478468899522,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.9004784688995215,0
0.0,1
0.0,0
0.9033492822966507,0
0.0,0
0.7330143540669856,1
0.8306220095693779,0
0.7645933014354067,1
0.8220095693779904,0
0.7406698564593301,1
0.0,0
0.7961722488038278,0
0.9866028708133971,0
0.0,0
0.7789473684210526,0
0.7626794258373206,1
0.0,1
0.7875598086124402,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.7607655502392344,1
0.7502392344497608,1
0.0,1
0.0,0
0.0,0
0.9607655502392345,0
0.0,1
0.8698564593301435,0
0.9110047846889953,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.6861244019138756,0
0.0,0
0.0,0
0.0,0
0.0,1
0.7110047846889952,1
0.9177033492822967,0
0.0,1
0.8736842105263158,0
0.8497607655502393,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8928229665071771,0
0.0,1
0.0,1
0.0,1
0.0,1
0.7617224880382775,1
0.8449760765550239,0
0.0,0
0.968421052631579,0
0.0,0
0.0,0
0.0,1
0.8555023923444975,0
0.0,1
0.9942583732057416,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9464114832535885,0
0.0,1
0.0,0
0.755023923444976,1
0.7636363636363637,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.738755980861244,1
0.7655502392344498,1
0.8516746411483254,0
0.0,0
0.8526315789473684,0
0.7244019138755982,1
0.0,0
0.0,0
0.0,0
0.7741626794258373,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.8813397129186603,0
0.8679425837320573,0
0.0,1
0.9320574162679426,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.7578947368421053,1
0.0,0
0.8019138755980861,0
0.7569377990430621,1
0.0,0
0.7703349282296651,1
0.0,0
0.8803827751196173,0
0.0,0
0.9655502392344497,0
0.0,0
0.0,0
0.8727272727272727,0
0.9818181818181818,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9511961722488038,0
0.0,1
0.7799043062200957,0
0.0,0
0.0,1
0.0,1
0.8660287081339713,0
0.0,0
0.0,1
0.8889952153110048,0
0.0,0
0.9626794258373206,0
0.7693779904306219,1
0.0,0
0.736842105263158,1
0.7358851674641148,1
0.8229665071770335,0
0.0,0
0.0,0
0.799043062200957,0
0.8507177033492823,0
0.9751196172248804,0
0.0,0
0.0,1
0.9186602870813397,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.7904306220095694,0
0.0,1
0.0,1
0.0,0
0.9712918660287081,0
0.0,1
0.0,1
0.0,0
0.6976076555023923,1
0.0,1
0.0,1
0.0,1
0.8631578947368421,0
0.0,1
0.0,1
0.9799043062200957,0
0.8239234449760766,0
0.7952153110047847,0
0.8956937799043062,0
0.9215311004784689,0
0.0,0
0.0,0
0.0,1
0.8937799043062201,0
0.0,0
0.0,0
0.7923444976076555,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.9540669856459331,0
0.0,1
0.0,1
0.7435406698564593,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.8047846889952153,0
0.9521531100478469,0
0.0,1
0.0,1
0.0,0
0.8363636363636364,0
0.6880382775119618,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8622009569377991,0
0.0,1
0.0,1
0.7885167464114833,0
0.0,0
0.0,0
0.0,0
0.0,1
0.6985645933014354,1
0.9645933014354067,0
0.9052631578947369,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.7196172248803827,1
0.9100478468899521,0
0.0,1
0.0,0
0.7138755980861244,1
0.9569377990430622,0
0.7148325358851675,1
0.7521531100478469,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.9435406698564593,0
0.0,0
0.0,0
0.9205741626794258,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.8832535885167464,0
0.9846889952153111,0
0.8842105263157894,0
0.7033492822966507,1
0.0,0
0.7119617224880384,1
0.0,0
0.8861244019138756,0
0.0,0
0.0,0
0.9770334928229665,0
0.8114832535885168,0
0.0,0
0.0,0
0.0,0
0.7454545454545454,1
0.999043062200957,0
0.75311004784689,1
0.9598086124401914,0
0.970334928229665,0
0.7559808612440191,1
0.7674641148325358,1
0.0,0
0.0,1
0.845933014354067,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.7014354066985646,1
0.0,1
0.0,0
0.0,0
0.7205741626794258,1
0.0,1
0.6956937799043061,1
0.0,0
0.0,0
0.0,0
0.6909090909090909,0
0.0,1
0.0,0
0.7263157894736842,1
0.0,1
0.9885167464114832,0
0.8411483253588516,0
0.0,0
0.0,1
0.0,0
0.0,0
0.9808612440191388,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.9196172248803828,0
0.0,0
0.0,1
0.8401913875598086,0
0.0,1
0.0,0
0.7157894736842105,1
0.8755980861244019,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.7215311004784689,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.9961722488038277,0
0.9272727272727272,0
0.0,1
0.9454545454545454,0
0.0,0
0.0,0
0.7598086124401914,1
0.0,0
0.9789473684210527,0
0.0,1
0.0,1
0.0,0
0.7894736842105263,0
0.0,1
0.7483253588516746,1
0.0,1
0.0,1
0.0,0
0.8325358851674641,0
0.9444976076555024,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.8181818181818181,0
0.0,1
0.6899521531100479,0
0.0,1
0.8392344497607656,0
0.0,0
0.0,1
0.7588516746411483,1
0.0,0
0.0,1
0.0,0
0.692822966507177,0
0.0,0
0.0,1
0.8593301435406698,0
0.0,1
0.0,0
0.7492822966507178,1
0.0,0
0.0,0
0.0,0
0.6995215311004784,1
0.7339712918660287,1
0.8966507177033493,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.9827751196172249,0
0.0,0
0.0,0
0.0,1
0.0,0
0.8976076555023923,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9550239234449761,0
0.0,0
0.7090909090909091,1
0.0,0
0.937799043062201,0
0.8066985645933015,0
0.69377990430622,0
0.0,0
0.0,0
0.0,1
0.7349282296650718,1
0.0,1
0.6889952153110048,0
0.0,1
0.0,1
0.8899521531100478,0
0.0,1
0.0,0
0.0,0
0.9157894736842105,0
0.0,0
0.9416267942583731,0
0.0,1
0.8851674641148325,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.8210526315789474,0
0.0,0
0.0,0
0.0,1
0.0,0
0.784688995215311,0
0.0,0
0.0,1
0.9531100478468899,0
0.0,0
0.8277511961722488,0
0.8382775119617225,0
0.0,0
0.7320574162679425,1
0.0,0
0.816267942583732,0
0.7004784688995216,1
0.0,1
0.7971291866028708,0
0.0,1
0.7416267942583732,1
0.0,0
0.8009569377990431,0
0.0,0
0.6947368421052631,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.722488038277512,1
0.0,0
0.8746411483253589,0
0.8708133971291866,0
0.0,0
0.9617224880382775,0
0.0,0
0.0,0
0.0,1
0.7167464114832536,1
0.0,1
0.8880382775119617,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.9368421052631579,0
0.0,1
