h,race
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.971830985915493,1
0.0,1
0.9973172367538564,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.9805499664654594,1
0.0,0
0.0,0
0.0,0
0.0,0
0.9872568745808182,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.987033310976973,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.941090990386765,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
1.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9883746926000447,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.9849094567404426,1
0.0,0
0.9992175273865415,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.9820031298904538,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.981332439078918,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.9175050301810865,1
0.9812206572769953,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9234294656829868,1
0.0,1
0.0,0
0.9202995752291527,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.98479767493852,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.9599821149116924,0
0.9603174603174603,0
0.9605410239213056,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.9614352783366867,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9837916387212162,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.913257321708026,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.9100156494522692,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9637826961770624,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.994299128101945,0
0.0,1
0.9941873463000224,0
0.0,0
0.0,1
0.9652358596020568,0
0.9940755644980998,0
0.0,0
0.0,0
0.0,1
0.0,0
0.9109099038676504,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.9564050972501676,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.9510395707578806,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.9672479320366645,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.9926224010731053,0
0.0,1
0.9928459646769506,0
0.9456740442655935,1
0.0,1
0.0,1
0.0,1
0.0,1
0.9450033534540577,1
0.9217527386541471,1
0.0,0
0.9702660406885759,0
0.0,0
0.0,0
0.0,1
0.0,0
0.8919069975408004,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9921752738654147,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.9476861167002012,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.9492510619271183,0
0.0,1
0.9663536776212832,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9654594232059021,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.9701542588866533,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.9691482226693494,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.8953722334004024,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9682539682539683,1
0.0,0
0.0,1
0.8942544153811759,1
0.0,0
0.0,1
0.8933601609657947,1
0.0,1
0.0,1
0.8930248155600268,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.9602056785155376,1
0.0,0
0.8995081600715403,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.8979432148446232,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.9541694612117148,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9630002235636038,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.9616588419405321,1
0.0,0
0.0,0
0.0,0
0.9550637156270959,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9441090990386765,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.954728370221328,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.8891124524927342,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.8893360160965795,1
0.0,0
0.0,0
0.8894477978985021,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.8896713615023474,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.8904538341158059,1
0.0,1
0.9187346300022357,0
0.0,0
0.9618824055443773,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.9957522915269394,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.9635591325732171,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.963894477978985,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9640062597809077,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.9612117147328415,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9609881511289962,1
0.0,1
0.0,1
0.9595349877040018,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9583053878828527,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9588642968924659,1
0.9581936060809301,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9585289514866979,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9591996422982338,1
0.0,0
0.0,0
0.0,1
0.9596467695059244,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.9598703331097698,1
0.0,1
0.960093896713615,1
0.0,0
0.0,1
0.0,0
0.8922423429465682,1
0.960429242119383,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.9709367315001117,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9647887323943662,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9680304046501229,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.9683657500558909,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9689246590655042,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9700424770847306,1
0.9474625530963559,0
0.0,1
0.9216409568522245,0
0.0,0
0.0,0
0.0,1
0.9972054549519338,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9967583277442432,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.9963112005365526,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.9651240778001341,1
0.0,0
0.0,0
0.0,1
0.9454504806617483,0
0.0,1
0.0,1
0.9653476414039794,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.9460093896713615,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9656829868097474,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.9966465459423206,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.9964229823384753,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.9665772412251286,1
0.0,0
0.9668008048289738,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.996534764140398,0
0.0,1
0.0,0
0.0,1
0.9947462553096356,0
0.0,0
0.0,1
0.994634473507713,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.892354124748491,0
0.0,0
0.0,1
0.9485803711155824,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.8960429242119383,0
0.0,1
0.9493628437290409,1
0.0,0
0.0,0
0.0,0
0.0,0
0.895484015202325,0
0.0,0
0.0,1
0.0,0
0.0,1
0.9930695282807959,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.9501453163424994,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9475743348982786,1
0.9491392801251957,1
0.9087860496311201,0
0.0,0
0.9455622624636709,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.99239883746926,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.9461211714732841,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.9462329532752068,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.9178403755868545,1
0.0,1
0.9182875027945451,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9145987033310977,1
0.0,0
0.0,0
0.947127207690588,1
0.0,1
0.0,0
0.0,1
0.0,1
0.9151576123407109,1
0.0,1
0.9508160071540354,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9229823384752962,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.9245472837022133,1
0.0,1
0.0,0
0.9246590655041359,1
0.9252179745137492,1
0.0,0
0.0,1
0.9226469930695282,1
0.0,0
0.0,0
0.0,1
0.9545048066174827,1
0.0,0
0.0,0
0.0,0
0.9023027051196065,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.9214173932483791,1
0.0,1
0.9553990610328639,1
0.9555108428347865,1
0.0,0
0.0,0
0.0,0
0.9149340487368657,1
0.0,0
0.9138162307176392,1
0.956293315448245,1
0.0,1
0.956628660854013,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9057679409792085,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9058797227811313,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9020791415157612,1
0.0,1
0.9043147775542142,0
0.0,0
0.0,1
0.0,1
0.0,0
0.9024144869215291,1
0.9065504135926671,0
0.0,1
0.9519338251732617,1
0.9027498323272971,1
0.0,1
0.9520456069751845,1
0.0,0
0.0,1
0.993963782696177,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.9524927341828751,1
0.0,0
0.910686340263805,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.9649005141962889,0
0.0,0
0.0,1
0.0,1
0.9530516431924883,1
0.0,0
0.0,1
0.9121395036887995,1
0.0,1
0.9944109099038676,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.8949251061927118,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.9101274312541918,1
0.9712720769058797,1
0.9074446680080482,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9077800134138162,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.9078917952157388,1
0.9850212385423653,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.9097920858484239,1
0.0,0
0.0,1
0.0,1
0.9833445115135256,1
0.0,1
0.8986139056561592,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.9836798569192935,1
0.0,1
0.0,1
0.0,0
0.9123630672926447,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.9840152023250615,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.9026380505253745,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.901855577911916,1
0.0,1
0.0,1
0.0,1
0.0,0
0.9242119382964453,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.9846858931365974,1
0.9215291750503019,1
0.9826738207019897,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.9232059020791415,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.9815560026827632,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9679186228482003,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.9688128772635815,0
0.9987704001788509,0
0.0,1
0.9254415381175944,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.9824502570981444,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.9284596467695059,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.9210820478426112,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.9878157835904314,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9008495416946121,0
0.0,0
0.0,1
0.0,0
0.9271182651464341,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.9893807288173485,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9293539011848871,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.9855801475519785,1
0.9856919293539012,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.9859154929577465,1
0.0,1
0.9863626201654371,1
0.0,0
