h,gender
0.96496856,1
0.96481043,0
0.9646792,1
0.96447945,0
0.9630859,0
0.9637259,0
0.96508515,0
0.96452856,0
0.964063,0
0.964269,0
0.96481377,0
0.9650213,1
0.9637244,0
0.96508527,0
0.96506983,0
0.9650192,0
0.9645644,0
0.9644792,0
0.9632082,0
0.96370804,0
0.9639595,0
0.96325517,0
0.9637135,0
0.9648989,0
0.96421236,0
0.964882,1
0.96436155,0
0.9630876,1
0.96423817,0
0.9649354,0
0.96381587,0
0.96492887,0
0.96504074,1
0.965014,1
0.9643936,0
0.96456313,1
0.96367234,0
0.9646908,0
0.96489054,1
0.9650736,0
0.9648373,0
0.96313804,1
0.96508527,1
0.96500164,1
0.9637716,0
0.9631296,0
0.96480453,1
0.9649009,0
0.9647179,0
0.9650615,1
0.9650654,1
0.96337104,1
0.9640055,1
0.9641781,0
0.9634428,0
0.9630859,1
0.9644505,0
0.9649716,0
0.9643272,1
0.9649022,1
0.96508336,1
0.96508116,0
0.96355945,0
0.96489465,0
0.96451813,0
0.96444935,1
0.9633791,0
0.96506816,1
0.96508527,1
0.964316,0
0.964596,0
0.9649428,0
0.9649556,0
0.9634756,0
0.9630912,1
0.9650056,0
0.9648577,0
0.96508527,0
0.9646627,0
0.9650714,0
0.9645871,0
0.96495426,1
0.96503717,0
0.9630872,0
0.9650231,0
0.96507305,1
0.9646177,1
0.96437085,0
0.96508527,0
0.96425194,0
0.9650854,0
0.9638092,0
0.96498936,0
0.9647594,1
0.96434826,1
0.96365553,0
0.964447,0
0.9647602,0
0.9649949,0
0.9649759,0
0.96500856,0
0.9645841,0
0.96474516,0
0.9650494,1
0.9638999,1
0.9630859,0
0.96508527,1
0.963935,0
0.9644251,1
0.96504754,1
0.9648434,1
0.96490496,0
0.96483,1
0.96498203,1
0.9631375,0
0.9632311,0
0.9630995,0
0.9637494,1
0.96497035,0
0.96508527,0
0.96499133,0
0.96508527,1
0.96360594,0
0.9632637,0
0.96497756,1
0.963289,1
0.9650716,0
0.96506864,1
0.9646537,1
0.9642699,0
0.96452254,0
0.9635588,0
0.9650253,0
0.96324944,1
0.9638009,0
0.96497613,0
0.9631488,0
0.9630859,0
0.9650723,0
0.9632232,0
0.9646763,0
0.9639482,0
0.9650837,1
0.964596,0
0.96488756,0
0.9646499,0
0.9646752,0
0.96508527,1
0.9649798,1
0.9639338,1
0.9650342,0
0.9635838,1
0.96493083,0
0.9634147,0
0.96440303,0
0.9630859,1
0.96506584,0
0.9641955,0
0.96420705,1
0.96472865,0
0.96473056,0
0.96338683,0
0.9647676,0
0.96508074,0
0.96503943,0
0.96441257,0
0.96486634,0
0.96333206,0
0.9650808,1
0.9647876,1
0.96453154,1
0.9649918,0
0.9643333,1
0.96461403,0
0.9635318,0
0.96506697,0
0.96437097,0
0.9630859,0
0.9650356,0
0.965067,0
0.96475786,0
0.96508527,1
0.9645863,0
0.9648919,0
0.9644916,0
0.9643627,1
0.9648846,1
0.9649563,0
0.9648188,1
0.96343607,1
0.9648591,0
0.9630859,1
0.96409965,0
0.9639226,0
0.9643466,0
0.96503276,0
0.96427166,0
0.96475697,0
0.96342057,0
0.96508485,0
0.96444625,1
0.96492505,1
0.964996,0
0.9648122,1
0.9636625,0
0.9649331,0
0.9650607,1
0.9639891,1
0.96472996,0
0.9631936,0
0.9647455,0
0.9647177,0
0.9632775,0
0.96332103,1
0.96367604,0
0.9630859,0
0.96391773,0
0.9650675,0
0.9636399,0
0.96349084,0
0.9648474,0
0.96422577,1
0.9650786,0
0.96440434,0
0.9647969,0
0.96311605,0
0.96503764,0
0.96479434,1
0.9650647,0
0.9647325,0
0.964626,1
0.96364003,0
0.9636833,0
0.96404415,1
0.9647539,0
0.9650845,0
0.963223,0
0.9636314,1
0.9631676,0
0.96495205,1
0.96395165,0
0.96491575,0
0.96434814,1
0.9631533,0
0.9650643,1
0.96445215,1
0.9650745,0
0.9638945,1
0.96506673,1
0.96478194,1
0.96325606,0
0.9643137,0
0.9644881,0
0.96501297,1
0.96502596,1
0.9632626,0
0.96489567,0
0.96471304,1
0.9630859,0
0.9644079,0
0.9650081,0
0.9630924,1
0.96324056,0
0.9639016,0
0.96415484,0
0.96505,0
0.9650222,0
0.964911,0
0.96390027,0
0.964737,0
0.9650263,0
0.9646134,0
0.9630859,0
0.96494204,0
0.9650643,0
0.9631887,0
0.9632192,0
0.9640305,1
0.9648524,0
0.963457,0
0.96497846,0
0.96308655,0
0.96472055,0
0.96461326,0
0.9633571,1
0.9649903,1
0.96469903,0
0.96415585,0
0.9643311,0
0.9650594,0
0.9649971,1
0.96498024,0
0.963323,1
0.96443284,0
0.9634221,0
0.9644269,0
0.9639959,1
0.96421194,0
0.96424836,1
0.96442676,0
0.9649075,1
0.9648182,1
0.96479666,0
0.96508527,1
0.9646277,1
0.9647087,0
0.96508527,0
0.9630859,0
0.9649638,0
0.96427464,0
0.9641538,0
0.9645138,0
0.9649393,0
0.96461403,0
0.96310455,1
0.96508485,1
0.9644666,1
0.96497434,1
0.96498126,1
0.96490353,0
0.9636648,1
0.96505773,0
0.96499467,1
0.9635894,1
0.96455824,0
0.96492475,1
0.9649962,0
0.9639667,0
0.96376085,0
0.96507317,0
0.9633019,0
0.9639532,1
0.9650814,0
0.96455187,1
0.9645768,0
0.9649586,0
0.96439683,0
0.96503943,1
0.9634529,0
0.96508515,1
0.96468353,0
0.9634389,0
0.96488565,0
0.9635753,1
0.96380836,0
0.96314216,1
0.96388507,0
0.9633805,1
0.96479136,0
0.96407837,0
0.96308655,0
0.9650598,0
0.9641604,0
0.9631732,1
0.96508527,1
0.9641378,0
0.9643417,0
0.9650294,1
0.9644304,0
0.9648959,0
0.9649235,1
0.96508527,1
0.96508527,1
0.9650302,0
0.9647798,0
0.9631852,1
0.96329653,1
0.9650232,1
0.96446025,0
0.96474475,0
0.96316206,0
0.96484005,1
0.96360594,0
0.96340895,0
0.9643694,0
0.96503365,1
0.9648767,0
0.96496326,1
0.9649223,1
0.96419674,0
0.9648873,0
0.96508527,0
0.9643273,0
0.9650445,1
0.9639523,1
0.96335477,0
0.96508527,1
0.9635734,0
0.96370304,0
0.9649074,0
0.9649922,0
0.96507716,0
0.96491563,0
0.9634999,0
0.96487755,1
0.9644424,1
0.96508527,1
0.9650747,1
0.96318156,1
0.96371555,0
0.96468407,0
0.96313953,0
0.9649165,0
0.96458054,0
0.9648618,1
0.963682,0
0.9646194,1
0.9630859,0
0.9644368,1
0.9649594,1
0.96459776,1
0.96508306,0
0.96457666,0
0.96508396,1
0.9642964,1
0.96319634,0
0.9644291,1
0.96478117,0
0.96324766,1
0.9631662,1
0.96508425,0
0.96508217,0
0.9650774,0
0.9646529,0
0.9648962,0
0.96491575,0
0.96508527,1
0.9647108,1
0.9647714,0
0.9648013,1
0.96498966,1
0.9634103,1
0.9631394,1
0.96369594,0
0.96460795,0
0.9636955,0
0.96373767,1
0.9645568,0
0.96502334,0
0.96506864,0
0.9630863,1
0.96508217,1
0.96466076,0
0.96501213,1
0.96486014,1
0.9643127,1
0.96476793,0
0.96470237,0
0.9641626,1
0.96508527,0
0.96355385,0
0.9636093,0
0.9648856,1
0.96325153,0
0.9645769,1
0.9644516,0
0.9650845,0
0.9646804,0
0.9650823,0
0.96320146,1
0.96487045,0
0.9640416,0
0.963227,1
0.9649074,0
0.96309704,1
0.965,0
0.96355826,0
0.96508527,0
0.9631512,0
0.96508527,0
0.9649009,0
0.9635894,0
0.9630915,0
0.9645304,1
0.9647155,1
0.96508527,1
0.9650413,0
0.96457636,0
0.9631878,0
0.9649299,1
0.9641596,0
0.96504754,0
0.96481687,1
0.96508527,1
0.9636337,0
0.9649366,0
0.9648708,1
0.9635207,0
0.96508527,0
0.9631562,0
0.96310204,1
0.9650051,0
0.9634582,1
0.96346825,1
0.96388185,0
0.964885,0
0.9650254,0
0.9640603,0
0.96369815,0
0.96312636,0
0.96430504,0
0.9642058,1
0.96334934,0
0.96461874,0
0.9650844,0
0.9650234,1
0.96508527,1
0.96457726,0
0.9643414,0
0.9641136,0
0.96508527,1
0.96508527,1
0.96439415,0
0.96313363,0
0.96491975,1
0.96506006,1
0.9649627,0
0.964104,1
0.96443474,1
0.96508473,1
0.9642175,1
0.9636488,0
0.9648053,1
0.96502954,1
0.9630925,0
0.96387863,0
0.9640807,0
0.963484,0
0.96333426,0
0.96477383,0
0.9649952,0
0.9650405,1
0.9634985,0
0.9650854,0
0.9647686,0
0.96410143,0
0.9648112,0
0.9643926,0
0.964373,1
0.96470594,1
0.96450937,1
0.9631768,0
0.9644047,1
0.96438897,1
0.96336913,1
0.965006,1
0.9649102,0
0.9645717,0
0.9645686,0
0.9647028,1
0.9640123,0
0.9631826,0
0.96506137,1
0.9650849,1
0.96439725,0
0.963757,0
0.9641895,0
0.96508104,0
0.9646458,0
0.9650795,0
0.9650719,0
0.9642331,0
0.9636514,0
0.9647728,1
0.96461195,1
0.96412426,0
0.965008,0
0.9650776,0
0.96508527,0
0.9643796,1
0.9640776,1
0.96315265,0
0.9634311,0
0.96448386,0
0.96454895,1
0.96442795,1
0.9648636,0
0.964812,0
0.964851,1
0.9646235,0
0.9645952,0
0.9649998,1
0.9638573,1
0.9634111,0
0.9650844,1
0.9649606,0
0.9639287,1
0.96317047,0
0.96392626,1
0.9632751,1
0.96505904,1
0.9647682,0
0.96508527,0
0.96504307,1
0.96508527,0
0.9650383,0
0.96493185,0
0.9632053,0
0.96473396,0
0.96508527,0
0.9633376,0
0.96505827,0
0.9647668,0
0.96508527,1
0.9649515,0
0.96432096,0
0.96355003,0
0.9630872,0
0.96354485,0
0.9640439,1
0.9648179,0
0.96394944,1
0.9645239,0
0.96353334,0
0.9650566,0
0.96506304,0
0.9631105,0
0.9639443,0
0.9643516,0
0.96508527,0
0.9642719,0
0.96335584,1
0.9630859,0
0.96326625,1
0.9631632,0
0.963134,0
0.9632385,1
0.96311074,1
0.96429086,0
0.9647401,1
0.963715,0
0.9645342,1
0.96501863,0
0.9650194,1
0.9647575,1
0.9642617,1
0.96497536,1
0.96496195,0
0.9649799,0
0.9643539,1
0.9640601,1
0.9649134,1
0.96507984,0
0.9647947,0
0.9638306,1
0.9642677,1
0.9641391,1
0.96429604,0
0.96474576,0
0.96480143,0
0.96417844,0
0.96508324,1
0.9647812,0
0.9637113,1
0.96507186,1
0.963086,0
0.9637303,0
0.9642802,0
0.9644234,1
0.9644068,0
0.9648721,0
0.96309173,0
0.964471,1
0.9644568,0
0.96505785,0
0.96459365,1
0.9649827,1
0.9645779,0
0.96333796,0
0.96456623,0
0.96508527,1
0.9637338,0
0.965059,1
0.96433526,0
0.9639222,1
0.9635726,0
0.9644008,0
0.96421224,0
0.9646704,0
0.9650525,0
0.965033,1
0.9638092,1
0.96462315,1
0.96446,1
0.9649311,1
0.96483207,1
0.96508527,1
0.96499777,0
0.9647615,0
0.96508527,0
0.96492153,0
0.9630859,0
0.96327144,0
0.96507084,1
0.9631993,0
0.96490645,0
0.96466196,0
0.96318895,1
0.9643537,0
0.9630926,0
0.964749,1
0.96499246,1
0.96441424,0
0.9641225,0
0.96501887,1
0.9633156,1
0.96489966,1
0.9650849,1
0.9650844,0
0.9637874,0
0.96320176,0
0.96508527,1
0.96508324,0
0.9646286,0
0.96453774,0
0.9643792,0
0.96390843,0
0.96493804,1
0.96418077,0
0.9648559,1
0.96373624,0
0.9649299,0
0.9642469,1
0.9632012,1
0.9647229,0
0.9650602,1
0.9647413,0
0.96417236,0
0.9647462,0
0.96508527,1
0.9636673,0
0.96471035,1
0.964413,0
0.9633019,1
0.96458614,0
0.9650694,0
0.96484774,0
0.9640736,1
0.96355927,1
0.963482,0
0.9649878,1
0.9649244,0
0.9649899,0
0.9642138,0
0.9646452,1
0.9649869,0
0.9630876,0
0.96492654,0
0.964361,0
0.9650702,1
0.9648841,0
0.963477,0
0.96456516,0
0.96502,1
0.96508527,1
0.9648142,0
0.9645953,1
0.9631751,0
0.96482444,0
0.9639635,1
0.96468097,0
0.9632282,0
0.9639913,0
0.9641657,0
0.9649926,0
0.9648171,0
0.96506697,1
0.96355015,1
0.9647393,1
0.9641818,0
0.9649532,1
0.96503484,1
0.96350855,0
0.9645256,1
0.9649001,0
0.9648631,0
0.9633709,0
0.9650545,0
0.9632113,0
0.96483606,1
0.9635433,0
0.9647088,1
0.96488214,0
0.96505076,1
0.96430904,0
0.96443063,0
0.9649482,0
0.9646823,1
0.96508527,0
0.96508425,1
0.96495646,0
0.9643232,0
0.96508527,1
0.96468264,0
0.965085,0
0.9648191,0
0.96389717,0
0.96500313,0
0.964892,0
0.96487594,1
0.96472645,0
0.9641504,0
0.9648099,0
0.9646618,1
0.9631771,0
0.9644189,0
0.96383613,0
0.9637376,0
0.9645483,0
0.96357715,1
0.9650813,0
0.963916,0
0.96406054,1
0.9649465,1
0.96406645,0
0.9642026,1
0.9633739,1
0.96508247,0
0.9640519,0
0.9642304,0
0.96414995,1
0.9650258,0
0.9648982,0
0.964731,0
0.96508527,1
0.9646766,0
0.9650553,0
0.9637743,1
0.9644755,0
0.96357274,0
0.9635962,0
0.9645542,0
0.96315753,0
0.9649656,0
0.96443164,0
0.9647517,1
0.96390116,1
0.9650593,1
0.9635224,0
0.96437377,0
0.96508527,0
0.9650815,0
0.96468097,0
0.9650773,0
0.96508485,1
0.9632307,0
0.96503806,1
